"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000267157",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267168",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267173",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267179",1,1,1,1,1,1,1
"ENSG00000267206",0,0,0,0,0,0,0
"ENSG00000267216",1,0,1,0,0,0,1
"ENSG00000267221",1,0,1,1,1,0,0
"ENSG00000267228",1,1,1,1,1,1,1
"ENSG00000267261",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267281",1,0,1,0,1,0,0
"ENSG00000267303",0,0,0,0,0,1,1
"ENSG00000267314",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267318",0,0,0,0,0,1,1
"ENSG00000267335",1,0,1,1,1,0,1
"ENSG00000267360",1,1,1,1,1,0,0
"ENSG00000267368",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267385",0,0,0,0,1,0,1
"ENSG00000267426",0,0,0,0,0,1,1
"ENSG00000267467",0,1,0,0,0,1,1
"ENSG00000267477",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267508",0,0,1,0,0,0,0
"ENSG00000267534",0,0,1,0,1,0,0
"ENSG00000267545",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267552",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267561",0,0,0,0,0,0,0
"ENSG00000267618",0,0,0,1,1,1,1
"ENSG00000267631",1,0,1,1,1,0,1
"ENSG00000267645",1,1,1,1,1,1,1
"ENSG00000267673",0,0,1,1,1,0,1
"ENSG00000267680",1,0,0,0,0,1,0
"ENSG00000267697",1,1,1,1,1,1,1
"ENSG00000267699",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267706",1,1,1,0,0,0,1
"ENSG00000267710",0,0,0,0,0,0,0
"ENSG00000267740",1,0,0,1,1,0,0
"ENSG00000267748",1,1,1,1,0,0,0
"ENSG00000267795",0,1,1,0,0,1,0
"ENSG00000267796",1,0,1,0,0,0,0
"ENSG00000267855",1,1,1,1,1,0,0
"ENSG00000267881",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267909",1,0,0,0,0,0,1
"ENSG00000267952",0,1,1,1,1,0,1
"ENSG00000267978",0,1,0,0,0,0,1
"ENSG00000268009",0,0,0,0,0,0,0
"ENSG00000268041",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268043",1,1,1,1,1,1,1
"ENSG00000268083",1,1,1,1,1,1,1
"ENSG00000268089",0,0,1,1,0,1,1
"ENSG00000268104",0,0,0,0,0,0,0
"ENSG00000268107",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268133",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268163",0,0,0,0,0,0,0
"ENSG00000268173",0,1,1,1,1,0,0
"ENSG00000268182",0,0,0,0,0,0,0
"ENSG00000268193",0,1,0,1,0,0,0
"ENSG00000268221",1,1,0,1,0,1,1
"ENSG00000268223",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268235",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268279",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268320",0,0,0,0,0,0,0
"ENSG00000268350",1,1,1,1,1,1,1
"ENSG00000268361",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268400",1,1,1,1,1,1,1
"ENSG00000268434",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268447",0,0,0,0,0,0,0
"ENSG00000268465",1,0,0,0,1,1,0
"ENSG00000268500",0,0,0,0,0,0,0
"ENSG00000268533",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268606",0,0,0,0,0,0,0
"ENSG00000268614",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268629",0,1,0,0,0,0,0
"ENSG00000268643",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268651",0,1,0,0,0,0,0
"ENSG00000268655",0,0,0,0,0,0,0
"ENSG00000268696",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268738",0,1,1,0,1,0,0
"ENSG00000268744",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268750",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268790",0,1,0,1,1,0,1
"ENSG00000268797",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268799",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268861",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268870",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268902",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268916",0,1,1,0,0,0,0
"ENSG00000268940",0,0,0,0,0,0,0
"ENSG00000268964",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268975",1,1,1,1,1,1,1
"ENSG00000268988",NA,NA,NA,NA,NA,NA,NA
"ENSG00000268994",1,0,1,1,0,0,0
"ENSG00000269026",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269028",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269035",0,0,0,0,1,1,1
"ENSG00000269058",0,0,0,0,0,0,0
"ENSG00000269067",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269095",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269096",0,0,0,0,0,0,0
"ENSG00000269113",0,1,1,0,0,0,1
"ENSG00000269179",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269190",0,0,0,1,0,0,1
"ENSG00000269226",1,0,1,1,0,0,0
"ENSG00000269237",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269242",1,1,1,1,1,1,1
"ENSG00000269307",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269313",0,1,1,0,1,0,0
"ENSG00000269335",1,1,1,1,1,1,1
"ENSG00000269343",1,1,0,0,1,1,0
"ENSG00000269403",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269404",0,1,1,1,1,0,0
"ENSG00000269405",0,0,0,1,0,0,1
"ENSG00000269433",1,1,0,1,0,1,1
"ENSG00000269437",0,0,0,1,0,0,1
"ENSG00000269466",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269469",1,1,1,1,1,0,0
"ENSG00000269476",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269502",0,1,0,1,1,0,1
"ENSG00000269526",1,0,0,1,1,1,0
"ENSG00000269533",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269547",1,0,1,1,1,0,1
"ENSG00000269556",1,0,0,1,1,0,0
"ENSG00000269586",0,0,0,0,0,0,0
"ENSG00000269590",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269693",0,0,1,0,0,0,0
"ENSG00000269699",0,0,1,0,1,1,1
"ENSG00000269711",1,1,1,1,1,1,1
"ENSG00000269713",1,1,1,1,1,1,1
"ENSG00000269720",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269741",0,1,0,1,0,0,0
"ENSG00000269743",0,0,0,0,0,0,0
"ENSG00000269755",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269791",0,0,0,0,0,0,0
"ENSG00000269855",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269858",0,1,0,1,1,0,1
"ENSG00000269881",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269891",0,0,0,0,0,0,0
"ENSG00000269897",NA,NA,NA,NA,NA,NA,NA
"ENSG00000269955",1,1,1,1,1,1,1
"ENSG00000269964",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270011",1,1,0,0,0,0,0
"ENSG00000270099",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270106",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270136",1,1,1,1,1,1,1
"ENSG00000270149",1,1,1,1,1,1,1
"ENSG00000270168",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270170",1,1,1,1,1,1,1
"ENSG00000270181",1,1,1,1,1,1,1
"ENSG00000270185",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270188",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270249",0,0,0,0,1,1,1
"ENSG00000270276",0,1,1,0,0,0,0
"ENSG00000270299",1,1,1,0,0,1,1
"ENSG00000270316",0,1,0,0,0,0,0
"ENSG00000270339",0,0,0,0,0,0,0
"ENSG00000270379",0,0,0,0,0,0,0
"ENSG00000270394",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270451",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270467",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270472",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270505",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270550",0,1,0,1,0,0,0
"ENSG00000270601",0,0,0,1,0,1,1
"ENSG00000270617",1,1,1,1,1,1,1
"ENSG00000270629",1,1,1,1,1,1,1
"ENSG00000270647",1,1,1,1,1,1,1
"ENSG00000270672",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270757",1,1,1,1,1,1,1
"ENSG00000270765",0,1,0,0,1,1,1
"ENSG00000270800",1,1,1,1,1,1,1
"ENSG00000270806",0,0,1,1,1,0,0
"ENSG00000270824",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270882",0,1,1,0,0,0,0
"ENSG00000270885",0,1,0,1,1,1,0
"ENSG00000270898",NA,NA,NA,NA,NA,NA,NA
"ENSG00000270946",0,0,0,0,0,0,0
"ENSG00000270961",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271079",1,0,1,0,1,1,0
"ENSG00000271092",1,1,1,1,1,1,1
"ENSG00000271130",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271178",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271271",0,0,0,0,0,0,0
"ENSG00000271303",1,1,1,0,0,1,1
"ENSG00000271317",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271321",1,0,1,0,1,1,0
"ENSG00000271336",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271383",1,1,1,1,1,1,1
"ENSG00000271425",1,1,1,1,1,1,1
"ENSG00000271447",0,1,0,1,0,1,1
"ENSG00000271449",0,0,0,0,0,0,0
"ENSG00000271503",1,0,1,1,0,0,1
"ENSG00000271567",0,0,0,0,0,0,0
"ENSG00000271601",0,0,0,0,0,1,1
"ENSG00000271605",0,0,0,0,0,0,0
"ENSG00000271698",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271723",1,1,1,1,1,0,0
"ENSG00000271741",1,1,1,1,1,0,0
"ENSG00000271793",NA,NA,NA,NA,NA,NA,NA
"ENSG00000271810",0,1,0,1,1,0,1
"ENSG00000271824",0,1,0,1,0,0,0
"ENSG00000271949",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272031",0,0,1,0,1,1,1
"ENSG00000272047",1,1,1,1,1,0,0
"ENSG00000272104",0,1,1,0,0,1,0
"ENSG00000272162",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272196",1,1,1,1,1,1,1
"ENSG00000272297",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272305",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272325",0,0,0,0,1,1,1
"ENSG00000272333",1,0,1,0,0,0,0
"ENSG00000272391",1,1,1,1,1,1,1
"ENSG00000272395",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272398",0,0,0,0,0,0,0
"ENSG00000272410",0,0,0,0,0,0,0
"ENSG00000272414",0,0,0,0,1,0,0
"ENSG00000272442",0,1,0,0,1,1,1
"ENSG00000272514",0,1,0,1,1,0,1
"ENSG00000272573",1,0,1,1,0,0,0
"ENSG00000272602",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272617",1,1,1,1,1,1,1
"ENSG00000272636",0,1,1,1,1,0,0
"ENSG00000272647",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272674",0,0,0,0,0,0,0
"ENSG00000272741",1,1,1,1,1,0,1
"ENSG00000272772",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272804",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272822",1,0,0,1,1,0,1
"ENSG00000272886",1,1,1,1,1,1,1
"ENSG00000272896",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272897",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272899",1,1,0,0,0,0,0
"ENSG00000272916",1,1,1,0,1,0,0
"ENSG00000272921",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272949",NA,NA,NA,NA,NA,NA,NA
"ENSG00000272968",0,1,1,0,1,0,0
"ENSG00000272987",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273003",1,0,1,0,1,0,0
"ENSG00000273025",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273045",0,0,0,0,0,0,0
"ENSG00000273047",1,1,1,1,1,1,1
"ENSG00000273049",0,0,0,0,1,1,1
"ENSG00000273079",0,0,0,0,1,1,1
"ENSG00000273085",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273088",1,1,1,1,1,1,1
"ENSG00000273111",1,1,1,1,0,0,0
"ENSG00000273136",1,1,1,1,1,1,1
"ENSG00000273154",1,1,1,1,1,1,1
"ENSG00000273155",1,0,1,0,0,0,1
"ENSG00000273167",0,0,0,0,0,0,0
"ENSG00000273171",1,1,0,0,0,1,0
"ENSG00000273173",1,1,1,1,1,1,1
"ENSG00000273217",1,1,1,1,1,1,1
"ENSG00000273238",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273259",0,0,0,0,0,0,0
"ENSG00000273269",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273274",0,0,0,0,0,0,0
"ENSG00000273291",1,1,0,1,0,1,0
"ENSG00000273294",1,0,1,1,0,0,1
"ENSG00000273331",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273398",0,0,1,0,0,0,0
"ENSG00000273513",1,1,1,1,1,1,1
"ENSG00000273514",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273540",0,0,0,0,0,0,0
"ENSG00000273542",1,1,1,1,1,1,0
"ENSG00000273559",1,1,1,1,1,1,1
"ENSG00000273590",0,0,1,1,1,0,1
"ENSG00000273604",1,0,1,1,1,0,0
"ENSG00000273611",1,1,1,1,1,1,1
"ENSG00000273696",0,0,0,0,0,0,0
"ENSG00000273703",0,0,0,0,0,0,0
"ENSG00000273706",1,1,0,1,1,0,0
"ENSG00000273734",0,0,0,0,0,1,1
"ENSG00000273749",1,1,0,0,1,0,0
"ENSG00000273777",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273802",0,0,1,1,0,0,0
"ENSG00000273820",0,1,1,0,0,1,1
"ENSG00000273841",1,1,1,1,1,1,1
"ENSG00000273899",1,1,0,1,0,0,0
"ENSG00000273962",NA,NA,NA,NA,NA,NA,NA
"ENSG00000273976",0,0,0,0,0,0,0
"ENSG00000273983",1,0,0,1,1,1,0
"ENSG00000274049",0,0,0,1,0,1,1
"ENSG00000274068",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274070",1,1,0,1,1,1,1
"ENSG00000274102",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274180",1,1,0,1,1,0,0
"ENSG00000274183",1,1,1,1,0,0,0
"ENSG00000274209",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274211",1,1,0,0,0,1,1
"ENSG00000274226",1,1,1,1,1,1,1
"ENSG00000274252",0,0,0,1,1,0,1
"ENSG00000274267",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274274",0,0,0,0,0,0,0
"ENSG00000274276",1,1,1,0,0,0,0
"ENSG00000274286",0,1,0,1,0,0,1
"ENSG00000274290",1,1,1,1,1,0,1
"ENSG00000274322",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274349",0,0,0,0,0,0,0
"ENSG00000274386",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274391",0,0,0,0,0,0,0
"ENSG00000274419",1,1,1,1,1,1,1
"ENSG00000274443",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274512",1,1,1,1,1,1,1
"ENSG00000274523",0,1,0,0,0,1,1
"ENSG00000274529",1,1,0,0,1,1,1
"ENSG00000274559",1,1,1,1,1,1,1
"ENSG00000274576",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274588",1,1,0,1,1,0,0
"ENSG00000274600",0,0,1,0,0,0,0
"ENSG00000274611",1,1,1,1,1,1,1
"ENSG00000274618",0,0,0,0,0,0,0
"ENSG00000274641",0,0,0,0,0,0,0
"ENSG00000274736",0,0,0,0,0,0,0
"ENSG00000274744",0,0,0,0,0,0,0
"ENSG00000274749",0,0,0,0,0,0,0
"ENSG00000274750",0,0,0,0,0,0,0
"ENSG00000274752",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274764",0,0,0,1,0,1,1
"ENSG00000274791",1,1,1,1,1,1,1
"ENSG00000274808",1,1,1,1,1,1,1
"ENSG00000274810",1,1,1,1,1,1,0
"ENSG00000274874",0,0,0,0,0,0,0
"ENSG00000274897",NA,NA,NA,NA,NA,NA,NA
"ENSG00000274933",1,1,1,1,1,1,1
"ENSG00000274944",1,1,1,1,1,0,0
"ENSG00000274997",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275004",0,0,1,0,1,1,1
"ENSG00000275023",1,1,0,1,1,1,0
"ENSG00000275034",1,0,1,1,0,1,1
"ENSG00000275052",1,0,1,0,0,1,0
"ENSG00000275066",1,0,1,0,0,1,0
"ENSG00000275074",0,1,1,1,1,0,1
"ENSG00000275111",0,1,1,1,1,0,1
"ENSG00000275113",0,0,0,0,0,0,0
"ENSG00000275126",0,1,1,0,0,1,0
"ENSG00000275152",0,0,0,0,0,0,0
"ENSG00000275158",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275163",0,1,0,0,0,1,0
"ENSG00000275183",0,0,0,1,1,0,1
"ENSG00000275221",0,0,0,0,0,0,0
"ENSG00000275243",0,0,1,1,1,0,1
"ENSG00000275302",0,0,0,1,0,0,0
"ENSG00000275342",1,1,1,1,1,1,1
"ENSG00000275356",0,0,0,0,0,0,0
"ENSG00000275379",0,0,0,0,0,0,0
"ENSG00000275385",0,0,0,0,0,0,0
"ENSG00000275395",0,1,1,1,0,0,0
"ENSG00000275410",1,1,0,0,0,1,0
"ENSG00000275464",1,1,1,1,1,1,1
"ENSG00000275489",0,0,0,0,0,0,0
"ENSG00000275520",1,0,1,1,0,0,0
"ENSG00000275553",0,0,0,0,0,0,0
"ENSG00000275572",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275591",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275663",0,0,0,0,0,0,0
"ENSG00000275674",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275688",0,0,0,0,0,0,0
"ENSG00000275700",1,1,1,1,1,1,1
"ENSG00000275713",1,1,1,0,0,0,1
"ENSG00000275714",0,0,1,0,0,0,0
"ENSG00000275718",0,0,0,0,0,0,0
"ENSG00000275722",0,1,0,1,0,0,1
"ENSG00000275740",1,1,1,1,1,1,1
"ENSG00000275743",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275774",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275778",1,1,0,0,1,0,0
"ENSG00000275791",NA,NA,NA,NA,NA,NA,NA
"ENSG00000275793",0,0,1,0,0,0,0
"ENSG00000275832",0,0,0,1,0,0,1
"ENSG00000275835",1,0,1,0,0,1,0
"ENSG00000275895",1,1,1,1,1,1,1
"ENSG00000275896",0,0,1,1,0,1,0
"ENSG00000275954",1,1,1,1,1,1,1
"ENSG00000275969",0,0,0,0,0,0,0
"ENSG00000275993",1,1,1,1,1,1,1
"ENSG00000276023",1,1,0,1,1,1,1
"ENSG00000276040",0,0,0,0,0,0,0
"ENSG00000276043",1,1,1,0,1,0,0
"ENSG00000276045",1,1,1,1,1,1,1
"ENSG00000276070",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276076",0,0,0,1,1,0,1
"ENSG00000276085",0,0,0,0,0,0,0
"ENSG00000276087",0,0,0,0,0,0,0
"ENSG00000276119",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276180",0,1,0,1,1,0,1
"ENSG00000276203",1,0,0,0,0,1,0
"ENSG00000276231",1,0,0,1,0,1,1
"ENSG00000276234",0,0,1,0,1,1,1
"ENSG00000276240",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276289",0,0,0,0,0,0,0
"ENSG00000276293",0,1,1,1,0,0,0
"ENSG00000276302",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276368",0,1,1,0,1,0,0
"ENSG00000276380",1,1,1,1,1,1,1
"ENSG00000276405",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276409",1,1,0,0,0,0,1
"ENSG00000276410",1,0,1,0,0,0,0
"ENSG00000276418",1,1,1,1,1,1,1
"ENSG00000276430",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276490",0,0,0,0,0,0,0
"ENSG00000276547",0,0,0,0,1,1,1
"ENSG00000276557",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276566",0,1,1,0,0,1,1
"ENSG00000276581",0,0,0,0,0,0,0
"ENSG00000276597",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276600",0,1,0,1,1,0,0
"ENSG00000276612",1,0,1,1,1,1,1
"ENSG00000276644",0,0,0,0,0,0,0
"ENSG00000276699",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276747",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276775",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276819",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276903",0,0,1,1,0,0,0
"ENSG00000276950",0,1,1,0,0,0,0
"ENSG00000276953",NA,NA,NA,NA,NA,NA,NA
"ENSG00000276966",0,0,1,1,0,0,0
"ENSG00000277058",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277075",1,0,1,0,0,0,0
"ENSG00000277117",0,1,0,1,1,1,1
"ENSG00000277149",1,1,1,1,1,1,1
"ENSG00000277150",1,1,1,1,1,1,1
"ENSG00000277157",1,0,1,1,0,0,0
"ENSG00000277161",1,1,1,0,1,0,0
"ENSG00000277203",1,1,1,1,1,1,1
"ENSG00000277224",1,1,1,1,1,0,0
"ENSG00000277258",0,0,0,0,1,0,0
"ENSG00000277277",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277282",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277288",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277322",0,0,0,0,0,0,0
"ENSG00000277363",1,0,0,0,0,1,1
"ENSG00000277399",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277443",0,0,0,0,0,0,0
"ENSG00000277462",0,0,0,0,0,0,0
"ENSG00000277481",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277494",1,1,1,1,1,0,0
"ENSG00000277531",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277535",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277556",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277586",0,0,0,0,0,0,0
"ENSG00000277611",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277632",0,0,0,0,0,0,0
"ENSG00000277639",0,1,0,0,1,1,1
"ENSG00000277669",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277726",1,0,0,1,1,1,0
"ENSG00000277734",1,1,1,1,1,1,1
"ENSG00000277745",1,1,1,1,0,0,0
"ENSG00000277758",0,0,0,1,0,1,0
"ENSG00000277775",0,0,0,0,0,0,0
"ENSG00000277791",1,1,1,1,1,1,1
"ENSG00000277858",1,1,1,1,0,0,0
"ENSG00000277865",0,0,0,0,0,0,0
"ENSG00000277880",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277893",0,0,0,0,0,0,0
"ENSG00000277932",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277957",1,1,1,1,1,1,1
"ENSG00000277971",NA,NA,NA,NA,NA,NA,NA
"ENSG00000277972",1,0,0,1,1,0,0
"ENSG00000278023",0,1,1,0,1,0,1
"ENSG00000278030",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278053",1,0,0,0,1,1,1
"ENSG00000278057",1,0,0,1,1,1,1
"ENSG00000278085",0,0,0,0,0,0,0
"ENSG00000278129",1,0,1,0,1,1,1
"ENSG00000278139",0,1,0,1,0,0,1
"ENSG00000278195",1,1,0,1,1,0,1
"ENSG00000278196",0,1,0,0,1,0,0
"ENSG00000278224",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278259",0,1,0,0,1,1,0
"ENSG00000278263",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278272",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278289",0,0,0,0,0,0,0
"ENSG00000278299",1,1,1,1,1,1,1
"ENSG00000278311",0,1,0,0,1,1,0
"ENSG00000278318",0,0,0,0,0,0,0
"ENSG00000278463",1,0,1,1,1,0,1
"ENSG00000278499",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278500",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278505",0,0,0,0,0,0,0
"ENSG00000278522",0,0,0,0,0,0,0
"ENSG00000278535",1,0,0,0,1,0,1
"ENSG00000278540",0,1,0,1,1,1,0
"ENSG00000278558",1,0,1,1,0,0,0
"ENSG00000278570",1,0,1,0,0,1,1
"ENSG00000278588",0,1,1,1,1,0,0
"ENSG00000278599",1,1,1,1,1,1,1
"ENSG00000278615",1,1,1,1,1,1,1
"ENSG00000278619",0,0,1,1,1,0,1
"ENSG00000278637",0,1,1,0,0,0,0
"ENSG00000278646",0,0,0,0,0,0,0
"ENSG00000278661",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278662",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278674",0,0,0,0,0,0,0
"ENSG00000278677",1,1,1,0,0,0,0
"ENSG00000278685",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278705",1,1,1,0,0,0,0
"ENSG00000278828",1,0,1,1,1,0,0
"ENSG00000278845",1,1,1,0,0,0,0
"ENSG00000278848",1,0,1,1,0,1,1
"ENSG00000278857",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278870",NA,NA,NA,NA,NA,NA,NA
"ENSG00000278889",1,0,0,0,0,1,0
"ENSG00000278961",0,0,0,0,0,1,1
"ENSG00000279000",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279012",0,0,0,0,1,1,1
"ENSG00000279051",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279073",0,1,0,0,1,0,1
"ENSG00000279111",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279116",0,0,0,0,0,0,0
"ENSG00000279169",0,1,0,1,1,0,0
"ENSG00000279263",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279270",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279301",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279395",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279408",0,0,0,0,0,0,0
"ENSG00000279486",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279493",0,0,0,0,0,0,0
"ENSG00000279514",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279686",0,1,1,0,0,1,0
"ENSG00000279761",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279765",1,1,1,1,1,1,1
"ENSG00000279782",0,0,0,0,0,0,0
"ENSG00000279804",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279956",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279961",NA,NA,NA,NA,NA,NA,NA
"ENSG00000279968",0,0,0,0,0,0,0
"ENSG00000279983",NA,NA,NA,NA,NA,NA,NA
"ENSG00000280021",NA,NA,NA,NA,NA,NA,NA
"ENSG00000280071",1,0,1,1,1,1,1
"ENSG00000280090",NA,NA,NA,NA,NA,NA,NA
"ENSG00000280094",NA,NA,NA,NA,NA,NA,NA
"ENSG00000280148",0,0,0,0,0,0,0
"ENSG00000280165",0,0,0,0,0,0,0
"ENSG00000280204",NA,NA,NA,NA,NA,NA,NA
