"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"CAMPt",1,"Present","1","1","Medium","10"
"FAOXC226C225x",2,"Present","2","2","High","15"
"FAOXC226C227m",3,"Present","2","2","High","20"
"FATP5t",0,"-","0","0","Negative","-8"
"FAOXC226m",3,"Present","2","2","High","20"
"FAOXC22C20x",0,"-","0","0","Negative","-8"
"FAOXC241C221x",0,"-","0","0","Negative","-8"
"FAOXC24C22x",0,"-","0","0","Negative","-8"
"FRUt4",0,"-","0","0","Negative","-8"
"GCHOLAt3",0,"-","0","0","Negative","-8"
"RIBFLVt3o",2,"Present","2","2","High","15"
"CHSTEROLt",2,"Present","2","2","High","15"
"FAOXC5C3x",1,"Present","1","1","Medium","10"
"FAOXC5C5DCc",2,"Present","2","2","High","15"
"FAOXC5C5OHm",NA,"-","-1","-1","-","-2"
"FAOXC5OHc",2,"Present","2","2","High","15"
"FAOXC61C4m",2,"Present","2","2","High","15"
"FAOXC61C4x",0,"-","0","0","Negative","-8"
"FAOXC61x",1,"Present","1","1","Medium","10"
"FAOXC6C4m",2,"Present","2","2","High","15"
"FAOXC7C5m",2,"Present","2","2","High","15"
"FAOXC81C61x",0,"-","0","0","Negative","-8"
"r0963",1,"Present","1","1","Medium","10"
"LNELDCCRNte",0,"-","0","0","Negative","-8"
"ODECRNte",0,"-","0","0","Negative","-8"
"PMTCRNte",0,"-","0","0","Negative","-8"
"HDCECRNte",0,"-","0","0","Negative","-8"
"EX_argsuc_e",NA,"-","-1","-1","-","-2"
"EX_stcrn_e",NA,"-","-1","-1","-","-2"
"EX_hdcecrn_e",NA,"-","-1","-1","-","-2"
"HC00342te",NA,"-","-1","-1","-","-2"
"PHLAC",NA,"-","-1","-1","-","-2"
"FAOXC8C6x",0,"-","0","0","Negative","-8"
"FAOXMC10OHMC10r",0,"-","0","0","Negative","-8"
"FAOXTC101TC102m",3,"Present","2","2","High","20"
"FAOXTC102C101m",3,"Present","2","2","High","20"
"FAOXTC122TC101m",2,"Present","2","2","High","15"
"FAOXTC122m",3,"Present","2","2","High","20"
"C14825c",1,"Present","1","1","Medium","10"
"3MHISc",NA,"-","-1","-1","-","-2"
"FAOXTC142TC122m",3,"Present","2","2","High","20"
"PHACGLYc",NA,"-","-1","-1","-","-2"
"GLUTCOAACBP",3,"Present","2","2","High","20"
"LCAT12e",0,"-","0","0","Negative","-8"
"LCAT13e",0,"-","0","0","Negative","-8"
"LCAT54e",0,"-","0","0","Negative","-8"
"LCAT15e",0,"-","0","0","Negative","-8"
"HDDACBP",3,"Present","2","2","High","20"
"HDECAACBP",3,"Present","2","2","High","20"
"HDECEACBP",3,"Present","2","2","High","20"
"HEDCECRNe",NA,"-","-1","-1","-","-2"
"MAGOLE_HSe",1,"Present","1","1","Medium","10"
"LPS5e",1,"Present","1","1","Medium","10"
"PCHOLMYR_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLPALM_HSPLA2",1,"Present","1","1","Medium","10"
"HEXCOAACBP",3,"Present","2","2","High","20"
"HEXDCRNe",NA,"-","-1","-1","-","-2"
"PEPALM_HSPLA2",1,"Present","1","1","Medium","10"
"FATP6t",2,"Present","2","2","High","15"
"PCHOLSTE_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOL2OLE_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOL2STE_HSPLA2",1,"Present","1","1","Medium","10"
"HEXDICOAACBP",3,"Present","2","2","High","20"
"HOCDACBP",3,"Present","2","2","High","20"
"HOCTDACBP",3,"Present","2","2","High","20"
"HOCTDEC2CRNe",NA,"-","-1","-1","-","-2"
"HOCTDECCRNe",NA,"-","-1","-1","-","-2"
"PCHOLN15_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN183_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN19_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN201_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN204_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLDEIC_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLLINL_HSPLA2",1,"Present","1","1","Medium","10"
"OCD11CRNCACT",2,"Present","2","2","High","15"
"OCD11CRNCPT2_1",1,"Present","1","1","Medium","10"
"OCTDEC2ACBP",3,"Present","2","2","High","20"
"OCTDECCACT",2,"Present","2","2","High","15"
"OCTDECCPT2",1,"Present","1","1","Medium","10"
"OMHDOCOSACTD",NA,"-","-1","-1","-","-2"
"OMHPALTD",NA,"-","-1","-1","-","-2"
"PRISTCOAtcx",1,"Present","1","1","Medium","10"
"SEBACACT",NA,"-","-1","-1","-","-2"
"SEBACIDTD",NA,"-","-1","-1","-","-2"
"CE4843HYDc",NA,"-","-1","-1","-","-2"
"FACOAE60",NA,"-","-1","-1","-","-2"
"TETDECA511ACc",NA,"-","-1","-1","-","-2"
"HMCARNc",NA,"-","-1","-1","-","-2"
"METTRANSc",NA,"-","-1","-1","-","-2"
"SEBCOACROT",1,"Present","1","1","Medium","10"
"PALFATPtc",0,"-","0","0","Negative","-8"
"METDECARc",NA,"-","-1","-1","-","-2"
"FATP9t",2,"Present","2","2","High","15"
"3MTPte",NA,"-","-1","-1","-","-2"
"TTDCRNNAt",NA,"-","-1","-1","-","-2"
"PCHOLHSTDe_1",NA,"-","-1","-1","-","-2"
"PECDCHe",NA,"-","-1","-1","-","-2"
"PECTCHLe",NA,"-","-1","-1","-","-2"
"PEHSFABPe",1,"Present","1","1","Medium","10"
"PMTCOAFABP1tc_1",1,"Present","1","1","Medium","10"
"PNTOte",NA,"-","-1","-1","-","-2"
"PROGLYPEPT1tc",0,"-","0","0","Negative","-8"
"AMPTASEPG",2,"Present","2","2","High","15"
"PSYTCHe",NA,"-","-1","-1","-","-2"
"PSYTDECHe",NA,"-","-1","-1","-","-2"
"SBT_Dt",NA,"-","-1","-1","-","-2"
"SERATB0tc",0,"-","0","0","Negative","-8"
"TAUBETAtc",0,"-","0","0","Negative","-8"
"TAUPAT1c",2,"Present","2","2","High","15"
"THRATB0tc",0,"-","0","0","Negative","-8"
"VITKtl",NA,"-","-1","-1","-","-2"
"15KPROSTGF2t",NA,"-","-1","-1","-","-2"
"21HPRGNLONEt2",NA,"-","-1","-1","-","-2"
"34HPLte",NA,"-","-1","-1","-","-2"
"3HMPtd",NA,"-","-1","-1","-","-2"
"3HPPPNOHc",NA,"-","-1","-1","-","-2"
"3MHISt3",NA,"-","-1","-1","-","-2"
"4AABUTNt",NA,"-","-1","-1","-","-2"
"4TMEABUTNt1",NA,"-","-1","-1","-","-2"
"4TMEABUTNt2",NA,"-","-1","-1","-","-2"
"5MTHFt2",NA,"-","-1","-1","-","-2"
"ADNK3",NA,"-","-1","-1","-","-2"
"ADNK4",NA,"-","-1","-1","-","-2"
"56DTHMtd",NA,"-","-1","-1","-","-2"
"AMETtm",NA,"-","-1","-1","-","-2"
"ARACHFATPc",NA,"-","-1","-1","-","-2"
"ASPte",NA,"-","-1","-1","-","-2"
"BIDGLCURr",0,"-","0","0","Negative","-8"
"CHOLESACATc_1",1,"Present","1","1","Medium","10"
"CHOLESTle_1",1,"Present","1","1","Medium","10"
"56DURAt",NA,"-","-1","-1","-","-2"
"5AOPt",NA,"-","-1","-1","-","-2"
"5HPETATP",NA,"-","-1","-1","-","-2"
"5HPETtd",NA,"-","-1","-1","-","-2"
"7DHCHSTEROLt",NA,"-","-1","-1","-","-2"
"ABT_Dt",NA,"-","-1","-1","-","-2"
"ABTpp2",NA,"-","-1","-1","-","-2"
"ABTD1",NA,"-","-1","-1","-","-2"
"ACGLYtc",NA,"-","-1","-1","-","-2"
"ACLYSt",NA,"-","-1","-1","-","-2"
"ACLYStm",NA,"-","-1","-1","-","-2"
"ADPACtd",NA,"-","-1","-1","-","-2"
"CYSAMOe",NA,"-","-1","-1","-","-2"
"DATPtm_cho",NA,"-","-1","-1","-","-2"
"DHAPtm",NA,"-","-1","-1","-","-2"
"DPCOAPPe",NA,"-","-1","-1","-","-2"
"DPMVD",0,"-","0","0","Negative","-8"
"ADPOHt",NA,"-","-1","-1","-","-2"
"ALLTNti",NA,"-","-1","-1","-","-2"
"AMETt",NA,"-","-1","-1","-","-2"
"EX_7dhchsterol_e",NA,"-","-1","-1","-","-2"
"EX_acgly_e",NA,"-","-1","-1","-","-2"
"EX_aclys_e",NA,"-","-1","-1","-","-2"
"EX_acorn_e",NA,"-","-1","-1","-","-2"
"EX_alaala_e",NA,"-","-1","-1","-","-2"
"THMDt5",1,"Present","1","1","Medium","10"
"TTDCAFATPc",NA,"-","-1","-1","-","-2"
"q10tm",NA,"-","-1","-1","-","-2"
"4MOPte",NA,"-","-1","-1","-","-2"
"AHCYSte",NA,"-","-1","-1","-","-2"
"EX_4mop_e",NA,"-","-1","-1","-","-2"
"EX_5mta_e",NA,"-","-1","-1","-","-2"
"EX_adpac_e",NA,"-","-1","-1","-","-2"
"EX_biliverd_e",NA,"-","-1","-1","-","-2"
"EX_C04805_e",NA,"-","-1","-1","-","-2"
"EX_C06315_e",NA,"-","-1","-1","-","-2"
"EX_C11695_e",NA,"-","-1","-1","-","-2"
"EX_C14768_e",NA,"-","-1","-1","-","-2"
"EX_C14770_e",NA,"-","-1","-1","-","-2"
"EX_C14825_e",NA,"-","-1","-1","-","-2"
"EX_C14826_e",NA,"-","-1","-1","-","-2"
"EX_CE0955_e",NA,"-","-1","-1","-","-2"
"EX_5oxpro_e",NA,"-","-1","-1","-","-2"
"EX_cbasp_e",NA,"-","-1","-1","-","-2"
"OROTGLUt",0,"-","0","0","Negative","-8"
"GLYALDtr",NA,"-","-1","-1","-","-2"
"LKYNRtr2",0,"-","0","0","Negative","-8"
"LKYNRtr3",0,"-","0","0","Negative","-8"
"BALAPAT1tc2",NA,"-","-1","-1","-","-2"
"BALABETAtc2",NA,"-","-1","-1","-","-2"
"CRTNtr",NA,"-","-1","-1","-","-2"
"EX_CE1556_e",NA,"-","-1","-1","-","-2"
"EX_CE2028_e",NA,"-","-1","-1","-","-2"
"EX_CE2445_e",NA,"-","-1","-1","-","-2"
"EX_CE2537_e",NA,"-","-1","-1","-","-2"
"EX_CE5304_e",NA,"-","-1","-1","-","-2"
"EX_CE6247_e",NA,"-","-1","-1","-","-2"
"EX_CE7172_e",NA,"-","-1","-1","-","-2"
"KYNATEtr",1,"Present","1","1","Medium","10"
"QULNtr",1,"Present","1","1","Medium","10"
"2PGtr",NA,"-","-1","-1","-","-2"
"CARNtr",NA,"-","-1","-1","-","-2"
"CHOLPtr",NA,"-","-1","-1","-","-2"
"CYST_Ltr",NA,"-","-1","-1","-","-2"
"DCMPtr",NA,"-","-1","-1","-","-2"
"DHAPtr",NA,"-","-1","-1","-","-2"
"ICITtr",NA,"-","-1","-1","-","-2"
"EX_cortsn_e",NA,"-","-1","-1","-","-2"
"EX_didecaeth_e",NA,"-","-1","-1","-","-2"
"EX_diholineth_e",NA,"-","-1","-1","-","-2"
"EX_docteteth_e",NA,"-","-1","-1","-","-2"
"EX_dodecanac_e",NA,"-","-1","-1","-","-2"
"EX_forglu_e",NA,"-","-1","-1","-","-2"
"EX_hepdeceth_e",NA,"-","-1","-1","-","-2"
"EX_hexdeceeth_e",NA,"-","-1","-1","-","-2"
"EX_hmcarn_e",NA,"-","-1","-1","-","-2"
"EX_hmcr_e",NA,"-","-1","-1","-","-2"
"L2AADPtr",NA,"-","-1","-1","-","-2"
"XMPtr",NA,"-","-1","-1","-","-2"
"XTSNtr",NA,"-","-1","-1","-","-2"
"UDPGLCURtr",NA,"-","-1","-1","-","-2"
"IMPtr",NA,"-","-1","-1","-","-2"
"EX_hxcoa_e",NA,"-","-1","-1","-","-2"
"EX_leuktrB4woh_e",NA,"-","-1","-1","-","-2"
"EX_magarachi_hs_e",NA,"-","-1","-1","-","-2"
"EX_magole_hs_e",NA,"-","-1","-1","-","-2"
"EX_magpalm_hs_e",NA,"-","-1","-1","-","-2"
"NICRNtr",NA,"-","-1","-1","-","-2"
"OROT5Ptr",NA,"-","-1","-1","-","-2"
"LCAT18e",0,"-","0","0","Negative","-8"
"LCAT19e",0,"-","0","0","Negative","-8"
"LCAT21e",0,"-","0","0","Negative","-8"
"EX_mi1p__D_e",NA,"-","-1","-1","-","-2"
"EX_Nacasp_e",NA,"-","-1","-1","-","-2"
"EX_nwharg_e",NA,"-","-1","-1","-","-2"
"EX_oleth_e",NA,"-","-1","-1","-","-2"
"LCAT23e",0,"-","0","0","Negative","-8"
"LCAT25e",0,"-","0","0","Negative","-8"
"LCAT2e",0,"-","0","0","Negative","-8"
"LCAT30e",0,"-","0","0","Negative","-8"
"LCAT32e",0,"-","0","0","Negative","-8"
"LCAT35e",0,"-","0","0","Negative","-8"
"LCAT37e",0,"-","0","0","Negative","-8"
"LCAT38e",0,"-","0","0","Negative","-8"
"LCAT3e",0,"-","0","0","Negative","-8"
"LCAT40e",0,"-","0","0","Negative","-8"
"EX_pailar_hs_e",NA,"-","-1","-1","-","-2"
"EX_pchol2ste_hs_e",NA,"-","-1","-1","-","-2"
"GLYACm",NA,"-","-1","-1","-","-2"
"LYSACm",NA,"-","-1","-1","-","-2"
"GLYC_Rt",NA,"-","-1","-1","-","-2"
"HC00319t1",NA,"-","-1","-1","-","-2"
"HC02149td",NA,"-","-1","-1","-","-2"
"HEPDECETH",2,"Present","2","2","High","15"
"HEXDIACtd",NA,"-","-1","-1","-","-2"
"HMCARNt",NA,"-","-1","-1","-","-2"
"HPPPNt2r",NA,"-","-1","-1","-","-2"
"HXCOAm",NA,"-","-1","-1","-","-2"
"HXCOAte",NA,"-","-1","-1","-","-2"
"LCAT41e",0,"-","0","0","Negative","-8"
"LCAT56e",0,"-","0","0","Negative","-8"
"LCAT47e",0,"-","0","0","Negative","-8"
"LCAT48e",0,"-","0","0","Negative","-8"
"LCAT4e",0,"-","0","0","Negative","-8"
"LCAT51e",0,"-","0","0","Negative","-8"
"LCAT53e",0,"-","0","0","Negative","-8"
"HXCOAtx",NA,"-","-1","-1","-","-2"
"IND3ACt",NA,"-","-1","-1","-","-2"
"LPIPECOLtx",NA,"-","-1","-1","-","-2"
"LTHSTRLt",NA,"-","-1","-1","-","-2"
"MEV_Rt",NA,"-","-1","-1","-","-2"
"NACASPt",NA,"-","-1","-1","-","-2"
"LCAT57e",0,"-","0","0","Negative","-8"
"LCAT5e",0,"-","0","0","Negative","-8"
"LCAT9e",0,"-","0","0","Negative","-8"
"SMS1",2,"Present","2","2","High","15"
"SMS16",2,"Present","2","2","High","15"
"SMS14",2,"Present","2","2","High","15"
"SMS15",2,"Present","2","2","High","15"
"SMS6",2,"Present","2","2","High","15"
"SMS7",2,"Present","2","2","High","15"
"SMS9",2,"Present","2","2","High","15"
"XOLEST183CEH",1,"Present","1","1","Medium","10"
"OAAt_1",NA,"-","-1","-1","-","-2"
"OLEETH",2,"Present","2","2","High","15"
"pac",NA,"-","-1","-1","-","-2"
"PCOLLG5HLYStd",NA,"-","-1","-1","-","-2"
"XOLEST205CEH",1,"Present","1","1","Medium","10"
"EX_4tmeabutn_e",NA,"-","-1","-1","-","-2"
"PCHOLN205_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN224_HSPLA2",1,"Present","1","1","Medium","10"
"PELINETH",2,"Present","2","2","High","15"
"PENDECAETH",2,"Present","2","2","High","15"
"PCHOLN226_HSPLA2",1,"Present","1","1","Medium","10"
"PROSTGI2c",NA,"-","-1","-1","-","-2"
"PEDH203_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH14_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH161_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH17_HSPLA2",1,"Present","1","1","Medium","10"
"PAILAR_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN28_HSPLA2",1,"Present","1","1","Medium","10"
"SACCRP_Lte",NA,"-","-1","-1","-","-2"
"SACCRP_Ltm",NA,"-","-1","-1","-","-2"
"SEBACIDtd",NA,"-","-1","-1","-","-2"
"SUBEACtd",NA,"-","-1","-1","-","-2"
"TETDECA511ACtd",NA,"-","-1","-1","-","-2"
"THRACm",NA,"-","-1","-1","-","-2"
"THRNTt",NA,"-","-1","-1","-","-2"
"TMLYStd",NA,"-","-1","-1","-","-2"
"TRIDECETH",2,"Present","2","2","High","15"
"TTDCEAATP",NA,"-","-1","-1","-","-2"
"C03990ATP",0,"-","0","0","Negative","-8"
"C03990t",0,"-","0","0","Negative","-8"
"C04483t1",0,"-","0","0","Negative","-8"
"C04717td",NA,"-","-1","-1","-","-2"
"C04805ATP",NA,"-","-1","-1","-","-2"
"C05953tm",NA,"-","-1","-1","-","-2"
"C05957t",NA,"-","-1","-1","-","-2"
"C05957td",NA,"-","-1","-1","-","-2"
"C06315t",NA,"-","-1","-1","-","-2"
"URCANt",NA,"-","-1","-1","-","-2"
"WHARACHDt",NA,"-","-1","-1","-","-2"
"WHARACHDtr",NA,"-","-1","-1","-","-2"
"ACILEm",NA,"-","-1","-1","-","-2"
"ACILEte",NA,"-","-1","-1","-","-2"
"EX_acile__L_e",NA,"-","-1","-1","-","-2"
"ACLEUte",NA,"-","-1","-1","-","-2"
"EX_hisasp_e",NA,"-","-1","-1","-","-2"
"EX_hisglnala_e",NA,"-","-1","-1","-","-2"
"EX_hisglylys_e",NA,"-","-1","-1","-","-2"
"C14768ATP",NA,"-","-1","-1","-","-2"
"C14769td1",NA,"-","-1","-1","-","-2"
"C14769td2",NA,"-","-1","-1","-","-2"
"C14771ATP",NA,"-","-1","-1","-","-2"
"C14825ATP",NA,"-","-1","-1","-","-2"
"C14825td",NA,"-","-1","-1","-","-2"
"C14826td",NA,"-","-1","-1","-","-2"
"CE0955te",NA,"-","-1","-1","-","-2"
"CE0955tr",NA,"-","-1","-1","-","-2"
"CE1273t1",0,"-","0","0","Negative","-8"
"CE1273t2",NA,"-","-1","-1","-","-2"
"EX_hishislys_e",NA,"-","-1","-1","-","-2"
"EX_hislysile_e",NA,"-","-1","-1","-","-2"
"EX_hismet_e",NA,"-","-1","-1","-","-2"
"EX_ileasnhis_e",NA,"-","-1","-1","-","-2"
"EX_ileglnglu_e",NA,"-","-1","-1","-","-2"
"EX_ileglyarg_e",NA,"-","-1","-1","-","-2"
"EX_ileserarg_e",NA,"-","-1","-1","-","-2"
"EX_iletrptyr_e",NA,"-","-1","-1","-","-2"
"CE1297t",NA,"-","-1","-1","-","-2"
"CE1297td",NA,"-","-1","-1","-","-2"
"CE2176t",NA,"-","-1","-1","-","-2"
"CE2445t",NA,"-","-1","-1","-","-2"
"CE2510t",NA,"-","-1","-1","-","-2"
"CE2513ATP",NA,"-","-1","-1","-","-2"
"CE2537ATP",NA,"-","-1","-1","-","-2"
"CE4843t",NA,"-","-1","-1","-","-2"
"EX_leualaarg_e",NA,"-","-1","-1","-","-2"
"EX_leupro_e",NA,"-","-1","-1","-","-2"
"EX_leutrparg_e",NA,"-","-1","-1","-","-2"
"EX_leutyrtyr_e",NA,"-","-1","-1","-","-2"
"EX_lysgluglu_e",NA,"-","-1","-1","-","-2"
"EX_lyslyslys_e",NA,"-","-1","-1","-","-2"
"EX_lyspheile_e",NA,"-","-1","-1","-","-2"
"EX_lystyrile_e",NA,"-","-1","-1","-","-2"
"EX_lysvaltrp_e",NA,"-","-1","-1","-","-2"
"EX_metargleu_e",NA,"-","-1","-1","-","-2"
"CE5304t",NA,"-","-1","-1","-","-2"
"CE6031t",NA,"-","-1","-1","-","-2"
"CE7082ATP",NA,"-","-1","-1","-","-2"
"CORTSNt",NA,"-","-1","-1","-","-2"
"CORTSNti",NA,"-","-1","-1","-","-2"
"DIDECAETH",2,"Present","2","2","High","15"
"DIHOLINETH",2,"Present","2","2","High","15"
"EX_12HPET_e",NA,"-","-1","-1","-","-2"
"EX_2oxoadp_e",NA,"-","-1","-1","-","-2"
"EX_34hpl_e",NA,"-","-1","-1","-","-2"
"EX_3hpp_e",NA,"-","-1","-1","-","-2"
"EX_3hpppnohgluc_e",NA,"-","-1","-1","-","-2"
"EX_metasntyr_e",NA,"-","-1","-1","-","-2"
"EX_metglyarg_e",NA,"-","-1","-1","-","-2"
"EX_methislys_e",NA,"-","-1","-1","-","-2"
"EX_metmetile_e",NA,"-","-1","-1","-","-2"
"EX_mettrpphe_e",NA,"-","-1","-1","-","-2"
"EX_pheglnphe_e",NA,"-","-1","-1","-","-2"
"EX_pheleu_e",NA,"-","-1","-1","-","-2"
"EX_phelysala_e",NA,"-","-1","-1","-","-2"
"EX_3uib_e",NA,"-","-1","-1","-","-2"
"EX_4aabutn_e",NA,"-","-1","-1","-","-2"
"EX_pcholdoc_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholeic_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholhep_hs_e",NA,"-","-1","-1","-","-2"
"EX_phephe_e",NA,"-","-1","-1","-","-2"
"EX_phepheasn_e",NA,"-","-1","-1","-","-2"
"EX_phethrlys_e",NA,"-","-1","-1","-","-2"
"EX_phetrpleu_e",NA,"-","-1","-1","-","-2"
"EX_pchollinl_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholmyr_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn15_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn183_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn1836_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn19_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn203_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn204_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn224_hs_e",NA,"-","-1","-1","-","-2"
"EX_phetyr_e",NA,"-","-1","-1","-","-2"
"EX_proargasp_e",NA,"-","-1","-1","-","-2"
"EX_procys_e",NA,"-","-1","-1","-","-2"
"EX_proglulys_e",NA,"-","-1","-1","-","-2"
"ALAARGGLYt",0,"-","0","0","Negative","-8"
"ALAASNLEUt",0,"-","0","0","Negative","-8"
"ALAHISALAt",0,"-","0","0","Negative","-8"
"ARGCYSGLYt",0,"-","0","0","Negative","-8"
"ARGGLUGLUt",0,"-","0","0","Negative","-8"
"ARGGLYGLYt",0,"-","0","0","Negative","-8"
"ARGLEUPHEt",0,"-","0","0","Negative","-8"
"ARGLYSASPt",0,"-","0","0","Negative","-8"
"ARGPHEARGt",0,"-","0","0","Negative","-8"
"EX_pcholn225_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn2254_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn28_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholn281_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholole_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholpalme_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcholste_hs_e",NA,"-","-1","-1","-","-2"
"EX_pcollg5hlys_e",NA,"-","-1","-1","-","-2"
"EX_pe12_hs_e",NA,"-","-1","-1","-","-2"
"EX_pe13_hs_e",NA,"-","-1","-1","-","-2"
"ARGSERSERt",0,"-","0","0","Negative","-8"
"ARGTYRVALt",0,"-","0","0","Negative","-8"
"ARGVALCYSt",0,"-","0","0","Negative","-8"
"ARGVALTRPt",0,"-","0","0","Negative","-8"
"ASNCYSCYSt",0,"-","0","0","Negative","-8"
"ASNMETPROt",0,"-","0","0","Negative","-8"
"ASNPHEASPt",0,"-","0","0","Negative","-8"
"ASNPHECYSt",0,"-","0","0","Negative","-8"
"ASNTYRGLYt",0,"-","0","0","Negative","-8"
"ASNTYRPHEt",0,"-","0","0","Negative","-8"
"ASNTYRTHRt",0,"-","0","0","Negative","-8"
"ASPGLUt",0,"-","0","0","Negative","-8"
"CYSCYSt",0,"-","0","0","Negative","-8"
"CYSGLNMETt",0,"-","0","0","Negative","-8"
"CYSTYRASNt",0,"-","0","0","Negative","-8"
"EX_pe17_hs_e",NA,"-","-1","-1","-","-2"
"EX_pe224_hs_e",NA,"-","-1","-1","-","-2"
"EX_pedh203_hs_e",NA,"-","-1","-1","-","-2"
"EX_pelinl_hs_e",NA,"-","-1","-1","-","-2"
"EX_peole_hs_e",NA,"-","-1","-1","-","-2"
"EX_saccrp__L_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln181161_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln18117_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln18118_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln181201_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln18123_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln1824_hs_e",NA,"-","-1","-1","-","-2"
"EX_sphmyln1825_hs_e",NA,"-","-1","-1","-","-2"
"EX_steeth_e",NA,"-","-1","-1","-","-2"
"EX_tetdecaeth_e",NA,"-","-1","-1","-","-2"
"EX_tmlys_e",NA,"-","-1","-1","-","-2"
"EX_trideceth_e",NA,"-","-1","-1","-","-2"
"EX_urcan_e",NA,"-","-1","-1","-","-2"
"EX_xolest183_hs_e",NA,"-","-1","-1","-","-2"
"EX_xolest205_hs_e",NA,"-","-1","-1","-","-2"
"EX_xolest226_hs_e",NA,"-","-1","-1","-","-2"
"GLNASNGLNt",0,"-","0","0","Negative","-8"
"GLNHISHISt",0,"-","0","0","Negative","-8"
"LYSCYSHISt",0,"-","0","0","Negative","-8"
"LYSPHEILEt",0,"-","0","0","Negative","-8"
"LYSTRPARGt",0,"-","0","0","Negative","-8"
"LYSVALTRPt",0,"-","0","0","Negative","-8"
"METASNTYRt",0,"-","0","0","Negative","-8"
"METHISLYSt",0,"-","0","0","Negative","-8"
"METMETILEt",0,"-","0","0","Negative","-8"
"METPHEARGt",0,"-","0","0","Negative","-8"
"PHEGLNPHEt",0,"-","0","0","Negative","-8"
"PHEPHEt",0,"-","0","0","Negative","-8"
"PHEPROARGt",0,"-","0","0","Negative","-8"
"PHESERTRPt",0,"-","0","0","Negative","-8"
"PHETRPLEUt",0,"-","0","0","Negative","-8"
"PHETYRt",0,"-","0","0","Negative","-8"
"PHETYRLYSt",0,"-","0","0","Negative","-8"
"PROARGCYSt",0,"-","0","0","Negative","-8"
"PROCYSt",0,"-","0","0","Negative","-8"
"PROGLULYSt",0,"-","0","0","Negative","-8"
"EX_estriol_e",NA,"-","-1","-1","-","-2"
"EX_3hpppn_e",NA,"-","-1","-1","-","-2"
"EX_5aop_e",NA,"-","-1","-1","-","-2"
"EX_abt__D_e",NA,"-","-1","-1","-","-2"
"EX_acglu_e",NA,"-","-1","-1","-","-2"
"EX_CE2510_e",NA,"-","-1","-1","-","-2"
"EX_ddca_e",NA,"-","-1","-1","-","-2"
"EX_glyc__R_e",NA,"-","-1","-1","-","-2"
"EX_Lcyst_e",NA,"-","-1","-1","-","-2"
"EX_pac_e",NA,"-","-1","-1","-","-2"
"EX_pser__L_e",NA,"-","-1","-1","-","-2"
"3HPPPNOHGLUCc",NA,"-","-1","-1","-","-2"
"ACHOMm",NA,"-","-1","-1","-","-2"
"HC02195c",0,"-","0","0","Negative","-8"
"HC02196c",0,"-","0","0","Negative","-8"
"HC02220c",0,"-","0","0","Negative","-8"
"HC02194c",NA,"-","-1","-1","-","-2"
"URSCHOLCOAc",NA,"-","-1","-1","-","-2"
"HC02194te",0,"-","0","0","Negative","-8"
"XOL27OHtmc",NA,"-","-1","-1","-","-2"
"PROPHEt",0,"-","0","0","Negative","-8"
"PROPROARGt",0,"-","0","0","Negative","-8"
"PROTRPLYSt",0,"-","0","0","Negative","-8"
"PROVALGLNt",0,"-","0","0","Negative","-8"
"SERARGALAt",0,"-","0","0","Negative","-8"
"SERCYSARGt",0,"-","0","0","Negative","-8"
"SERGLYGLUt",0,"-","0","0","Negative","-8"
"VALLEUPHEt",0,"-","0","0","Negative","-8"
