"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"DEOXFVShc",2,"Present","2","2","High","15"
"DEOXFVStev",NA,"-","-1","-1","-","-2"
"AM1CGLChr",NA,"-","-1","-1","-","-2"
"3DHCHOLabc",0,"-","0","0","Negative","-8"
"AM1CSAtep",NA,"-","-1","-1","-","-2"
"AM4N9CShc",NA,"-","-1","-1","-","-2"
"AM4N9CStev",NA,"-","-1","-1","-","-2"
"AM4NC9CSteb",NA,"-","-1","-1","-","-2"
"AM4NCShr",NA,"-","-1","-1","-","-2"
"AM4NCSteb",NA,"-","-1","-1","-","-2"
"AM4NCStep",NA,"-","-1","-1","-","-2"
"ATVACIDOATPtu",1,"Present","1","1","Medium","10"
"ATVACIDtdu",NA,"-","-1","-1","-","-2"
"ATVACIDtu",0,"-","0","0","Negative","-8"
"ATVLACGLCURhc",0,"-","0","0","Negative","-8"
"EX_3hlvstacid_e",NA,"-","-1","-1","-","-2"
"EX_3hpvs_e",NA,"-","-1","-1","-","-2"
"DESFVSteb",NA,"-","-1","-1","-","-2"
"DHGLZABCt",NA,"-","-1","-1","-","-2"
"DHGLZhc",NA,"-","-1","-1","-","-2"
"DSPVSteb",0,"-","0","0","Negative","-8"
"EPOXTACteb",NA,"-","-1","-1","-","-2"
"EPOXTACtev",NA,"-","-1","-1","-","-2"
"EX_13dmt_e",NA,"-","-1","-1","-","-2"
"EX_1513tacr_e",NA,"-","-1","-1","-","-2"
"EX_1hibupglu__S_e",NA,"-","-1","-1","-","-2"
"EX_2hatvacidgluc_e",NA,"-","-1","-1","-","-2"
"EX_2hibupglu__S_e",NA,"-","-1","-1","-","-2"
"EX_31dmt_e",NA,"-","-1","-1","-","-2"
"EX_35dsmv_e",NA,"-","-1","-1","-","-2"
"EX_3hibup__R_e",NA,"-","-1","-1","-","-2"
"EX_3ohacmp_e",NA,"-","-1","-1","-","-2"
"EX_4hatvacid_e",NA,"-","-1","-1","-","-2"
"EX_4hmdgluc_e",NA,"-","-1","-1","-","-2"
"EX_56dhpvs_e",NA,"-","-1","-1","-","-2"
"3DHCHOLt",0,"-","0","0","Negative","-8"
"EX_5ohfvs_e",NA,"-","-1","-1","-","-2"
"EX_6epvs_e",NA,"-","-1","-1","-","-2"
"EX_lvst_e",NA,"-","-1","-1","-","-2"
"EX_meracmp_e",NA,"-","-1","-1","-","-2"
"EX_nfdac_e",NA,"-","-1","-1","-","-2"
"EX_oxyp_e",NA,"-","-1","-1","-","-2"
"EX_ptvstm3_e",NA,"-","-1","-1","-","-2"
"EX_6hmsmvacid_e",NA,"-","-1","-1","-","-2"
"EX_6ohfvs_e",NA,"-","-1","-1","-","-2"
"EX_7ahglz_e",NA,"-","-1","-1","-","-2"
"EX_7bhglz_e",NA,"-","-1","-1","-","-2"
"EX_7hpvs_e",NA,"-","-1","-1","-","-2"
"EX_acmpglut_e",NA,"-","-1","-1","-","-2"
"EX_am19cs_e",NA,"-","-1","-1","-","-2"
"EX_pvs_e",NA,"-","-1","-1","-","-2"
"EX_pvsgluc_e",NA,"-","-1","-1","-","-2"
"EX_smv_e",NA,"-","-1","-1","-","-2"
"EX_smvacid_e",NA,"-","-1","-1","-","-2"
"3DHCHOLt2",0,"-","0","0","Negative","-8"
"EX_sulpacmp_e",NA,"-","-1","-1","-","-2"
"EX_tacr_e",NA,"-","-1","-1","-","-2"
"EX_thrfvs_e",NA,"-","-1","-1","-","-2"
"3DHDCAabc",0,"-","0","0","Negative","-8"
"EX_tmd_e",NA,"-","-1","-1","-","-2"
"EX_tmdm1_e",NA,"-","-1","-1","-","-2"
"EX_tmdm3_e",NA,"-","-1","-1","-","-2"
"EX_am1alcs_e",NA,"-","-1","-1","-","-2"
"EX_am1c4n9cs_e",NA,"-","-1","-1","-","-2"
"EX_am1cglc_e",NA,"-","-1","-1","-","-2"
"EX_am1csa_e",NA,"-","-1","-1","-","-2"
"EX_tripvs_e",NA,"-","-1","-1","-","-2"
"EX_am4ncs_e",NA,"-","-1","-1","-","-2"
"EX_am9csa_e",NA,"-","-1","-1","-","-2"
"FVSGLUChc",NA,"-","-1","-1","-","-2"
"EX_atvacid_e",NA,"-","-1","-1","-","-2"
"FVSTETGLUhc",NA,"-","-1","-1","-","-2"
"EX_caribup__R_e",NA,"-","-1","-1","-","-2"
"FVSTETGLUtev",NA,"-","-1","-1","-","-2"
"FVSTETtev",NA,"-","-1","-1","-","-2"
"FVShc",NA,"-","-1","-1","-","-2"
"FVStep",NA,"-","-1","-1","-","-2"
"GLZABCteb",NA,"-","-1","-1","-","-2"
"EX_crvs_e",NA,"-","-1","-1","-","-2"
"EX_crvsm24_e",NA,"-","-1","-1","-","-2"
"EX_csa_e",NA,"-","-1","-1","-","-2"
"EX_dhglz_e",NA,"-","-1","-1","-","-2"
"EX_dspvs_e",NA,"-","-1","-1","-","-2"
"EX_epoxtac_e",NA,"-","-1","-1","-","-2"
"GTACMPhr",NA,"-","-1","-1","-","-2"
"GTACMPtev",NA,"-","-1","-1","-","-2"
"IBUPGT_HEP",0,"-","0","0","Negative","-8"
"EX_fvs_e",NA,"-","-1","-1","-","-2"
"3DHDCAt2",0,"-","0","0","Negative","-8"
"EX_fvstetglu_e",NA,"-","-1","-1","-","-2"
"EX_glc3meacp_e",NA,"-","-1","-1","-","-2"
"EX_glz_e",NA,"-","-1","-1","-","-2"
"EX_gtacmp_e",NA,"-","-1","-1","-","-2"
"EX_ibup__R_e",NA,"-","-1","-1","-","-2"
"IBUP_RCYP2hep",0,"-","0","0","Negative","-8"
"IBUP_RCYPCARhep",0,"-","0","0","Negative","-8"
"IBUP_Rtdu",NA,"-","-1","-1","-","-2"
"EX_ibupgluc_e",NA,"-","-1","-1","-","-2"
"EX_isolvstacid_e",NA,"-","-1","-1","-","-2"
"EX_lst4exp_e",NA,"-","-1","-1","-","-2"
"IBUP_SCONJhep",NA,"-","-1","-1","-","-2"
"IBUP_SCYP1hep",0,"-","0","0","Negative","-8"
"EX_lstn_e",NA,"-","-1","-1","-","-2"
"EX_lstnm1_e",NA,"-","-1","-1","-","-2"
"IBUP_SCYP2hep",0,"-","0","0","Negative","-8"
"3DHLCAabc",0,"-","0","0","Negative","-8"
"IBUP_SCYPCARhep",0,"-","0","0","Negative","-8"
"IBUP_Stbc",NA,"-","-1","-1","-","-2"
"ISOLVSTAChep",NA,"-","-1","-1","-","-2"
"ISOLVSTtbc",0,"-","0","0","Negative","-8"
"LST4EXPTDhc",NA,"-","-1","-1","-","-2"
"LST4EXPthc",NA,"-","-1","-1","-","-2"
"LSTN1GLUCtev",NA,"-","-1","-1","-","-2"
"LSTNtu",0,"-","0","0","Negative","-8"
"LSTNM1hr",0,"-","0","0","Negative","-8"
"LSTNM1tev",NA,"-","-1","-1","-","-2"
"PVStep",NA,"-","-1","-1","-","-2"
"RSVATPtu",0,"-","0","0","Negative","-8"
"RSVLAChv",NA,"-","-1","-1","-","-2"
"LSTNM2hr",0,"-","0","0","Negative","-8"
"LSTNM2tev",NA,"-","-1","-1","-","-2"
"RSVSPONhc",0,"-","0","0","Negative","-8"
"RSVhc",NA,"-","-1","-1","-","-2"
"LSTNM4hr",NA,"-","-1","-1","-","-2"
"LSTNM4tev",NA,"-","-1","-1","-","-2"
"RSVtu",1,"Present","1","1","Medium","10"
"S3MEACMPhc",NA,"-","-1","-1","-","-2"
"LSTNM5hr",0,"-","0","0","Negative","-8"
"S3MEACMPtev",NA,"-","-1","-1","-","-2"
"LSTNM5tev",NA,"-","-1","-1","-","-2"
"SMVACIDhep",2,"Present","2","2","High","15"
"LSTNM7thc",NA,"-","-1","-1","-","-2"
"SMVtu",0,"-","0","0","Negative","-8"
"LSTNRATt",NA,"-","-1","-1","-","-2"
"3DHLCAS",0,"-","0","0","Negative","-8"
"LVACLAChep",NA,"-","-1","-1","-","-2"
"LVSTACIDhep",0,"-","0","0","Negative","-8"
"SMVLAChep",NA,"-","-1","-1","-","-2"
"SMVtv",NA,"-","-1","-1","-","-2"
"SULPACMPtev",0,"-","0","0","Negative","-8"
"THRFVStev",NA,"-","-1","-1","-","-2"
"TLACFVStev",NA,"-","-1","-1","-","-2"
"TMDM1OATt",NA,"-","-1","-1","-","-2"
"TMDM1hr",0,"-","0","0","Negative","-8"
"TMDM3OATt",NA,"-","-1","-1","-","-2"
"LVSTACOXD6MEhep",0,"-","0","0","Negative","-8"
"LVSTOXD3Hhep",0,"-","0","0","Negative","-8"
"LVSTOXD6Hhep",0,"-","0","0","Negative","-8"
"MDZtu",0,"-","0","0","Negative","-8"
"MERACMPthc",0,"-","0","0","Negative","-8"
"MHGLZhr",0,"-","0","0","Negative","-8"
"NDERSVhc",0,"-","0","0","Negative","-8"
"NFDDMEThr",NA,"-","-1","-1","-","-2"
"TMDM5OATt",NA,"-","-1","-1","-","-2"
"TMDOATtev",NA,"-","-1","-1","-","-2"
"TMDtd",NA,"-","-1","-1","-","-2"
"TRIPVShc",0,"-","0","0","Negative","-8"
"TRIPVSteb",0,"-","0","0","Negative","-8"
"TSACGLUCtev",NA,"-","-1","-1","-","-2"
"NFDNPYtep",NA,"-","-1","-1","-","-2"
"NFDOHtep",NA,"-","-1","-1","-","-2"
"NFDOXDhc",NA,"-","-1","-1","-","-2"
"NFDtd",NA,"-","-1","-1","-","-2"
"13HTACRitr",NA,"-","-1","-1","-","-2"
"OXYP1CONJ",NA,"-","-1","-1","-","-2"
"6AHGLZitr",NA,"-","-1","-1","-","-2"
"OXYP2CONJ",NA,"-","-1","-1","-","-2"
"OXYPR1tehv",NA,"-","-1","-1","-","-2"
"PROFVStev",NA,"-","-1","-1","-","-2"
"PTVSTATPtu",0,"-","0","0","Negative","-8"
"PTVSTM13hr",0,"-","0","0","Negative","-8"
"PTVSTtep",NA,"-","-1","-1","-","-2"
"PVSGLUCtev",NA,"-","-1","-1","-","-2"
"H2O2ter",NA,"-","-1","-1","-","-2"
"1HIBUP_Sitr",NA,"-","-1","-1","-","-2"
"2HIBUP_Sitr",NA,"-","-1","-1","-","-2"
"2HIBUPGLUC_Sitr",NA,"-","-1","-1","-","-2"
"PAPSitr",NA,"-","-1","-1","-","-2"
"6BHGLZGLCitr",NA,"-","-1","-1","-","-2"
"SMVitr",NA,"-","-1","-1","-","-2"
"6BHGLZitr",NA,"-","-1","-1","-","-2"
"3HIBUPGLUC_Sitr",NA,"-","-1","-1","-","-2"
"3HPVSitr",NA,"-","-1","-1","-","-2"
"3HPVSTETCOAitm",NA,"-","-1","-1","-","-2"
"3HPVSTETCOAitx",NA,"-","-1","-1","-","-2"
"7BHGLZitr",NA,"-","-1","-1","-","-2"
"MHGLZitr",NA,"-","-1","-1","-","-2"
"3ISPVSitr",NA,"-","-1","-1","-","-2"
"3HIBUP_Sitr",NA,"-","-1","-1","-","-2"
"6CSMVitr",NA,"-","-1","-1","-","-2"
"FVSitr",NA,"-","-1","-1","-","-2"
"3MEACMPitr",NA,"-","-1","-1","-","-2"
"3OHACMPitr",NA,"-","-1","-1","-","-2"
"AM9CSAitr",NA,"-","-1","-1","-","-2"
"4HATVACIDitr",NA,"-","-1","-1","-","-2"
"6HLVSTitr",NA,"-","-1","-1","-","-2"
"4OHMDZitr",NA,"-","-1","-1","-","-2"
"2HATVACIDitr",NA,"-","-1","-1","-","-2"
"EX_caproic_e",NA,"-","-1","-1","-","-2"
"56EPPVSitr",NA,"-","-1","-1","-","-2"
"6HLVSTACIDitr",NA,"-","-1","-1","-","-2"
"1A25HVITD2t",NA,"-","-1","-1","-","-2"
"EX_1a25dhvitd2_e",NA,"-","-1","-1","-","-2"
"6HMSMVitr",NA,"-","-1","-1","-","-2"
"EX_M00234_e",NA,"-","-1","-1","-","-2"
"EX_M01807_e",NA,"-","-1","-1","-","-2"
"6MELVACIDitr",NA,"-","-1","-1","-","-2"
"EX_M00503_e",NA,"-","-1","-1","-","-2"
"EX_M02837_e",NA,"-","-1","-1","-","-2"
"EX_M01820_e",NA,"-","-1","-1","-","-2"
"6MELVSTitr",NA,"-","-1","-1","-","-2"
"EX_M00510_e",NA,"-","-1","-1","-","-2"
"EX_M00008_e",NA,"-","-1","-1","-","-2"
"EX_gpi_sig_e",NA,"-","-1","-1","-","-2"
"EX_kdn_e",NA,"-","-1","-1","-","-2"
"EX_dolichol__L_e",NA,"-","-1","-1","-","-2"
"SK_his__L_c",NA,"-","-1","-1","-","-2"
"SK_lys__L_c",NA,"-","-1","-1","-","-2"
"EX_M00019_e",NA,"-","-1","-1","-","-2"
"EX_M00115_e",NA,"-","-1","-1","-","-2"
"EX_M00117_e",NA,"-","-1","-1","-","-2"
"EX_M00315_e",NA,"-","-1","-1","-","-2"
"EX_M00341_e",NA,"-","-1","-1","-","-2"
"EX_M01197_e",NA,"-","-1","-1","-","-2"
"EX_M01235_e",NA,"-","-1","-1","-","-2"
"SK_thr__L_c",NA,"-","-1","-1","-","-2"
"SK_val__L_c",NA,"-","-1","-1","-","-2"
"SK_ala__L_c",NA,"-","-1","-1","-","-2"
"EX_M01238_e",NA,"-","-1","-1","-","-2"
"SK_arg__L_c",NA,"-","-1","-1","-","-2"
"6OHFVSitr",NA,"-","-1","-1","-","-2"
"SK_asn__L_c",NA,"-","-1","-1","-","-2"
"SK_pro__L_c",NA,"-","-1","-1","-","-2"
"EX_M01582_e",NA,"-","-1","-1","-","-2"
"EX_M02053_e",NA,"-","-1","-1","-","-2"
"EX_M02457_e",NA,"-","-1","-1","-","-2"
"EX_M02745_e",NA,"-","-1","-1","-","-2"
"SK_tyr__L_c",NA,"-","-1","-1","-","-2"
"7AHGLZitr",NA,"-","-1","-1","-","-2"
"7BHGLZGLCitr",NA,"-","-1","-1","-","-2"
"EX_M02560_e",NA,"-","-1","-1","-","-2"
"EX_C01601_e",NA,"-","-1","-1","-","-2"
"EX_M02108_e",NA,"-","-1","-1","-","-2"
"EX_M03134_e",NA,"-","-1","-1","-","-2"
"EX_M01111_e",NA,"-","-1","-1","-","-2"
"EX_h2co3_e",NA,"-","-1","-1","-","-2"
"EX_M01870_e",NA,"-","-1","-1","-","-2"
"EX_ditp_e",NA,"-","-1","-1","-","-2"
"EX_M02446_e",NA,"-","-1","-1","-","-2"
"EX_M02447_e",NA,"-","-1","-1","-","-2"
"CYOOm2i",0,"-","0","0","Negative","-8"
"EX_itacon_e",NA,"-","-1","-1","-","-2"
"7HPVSitr",NA,"-","-1","-1","-","-2"
"ACMPitr",NA,"-","-1","-1","-","-2"
"AM19CSitr",NA,"-","-1","-1","-","-2"
"AM1ACSitr",NA,"-","-1","-1","-","-2"
"AM1ALCSitr",NA,"-","-1","-1","-","-2"
"AM1CGLCitr",NA,"-","-1","-1","-","-2"
"CARIBUPGLU_Sitr",NA,"-","-1","-1","-","-2"
"CRVSM22itr",NA,"-","-1","-1","-","-2"
"CSAitr",NA,"-","-1","-1","-","-2"
"DEOXFVSitx",NA,"-","-1","-1","-","-2"
"FVSitx",NA,"-","-1","-1","-","-2"
"GLC3MEACPitr",NA,"-","-1","-1","-","-2"
"GLZitr",NA,"-","-1","-1","-","-2"
"GTACMPitr",NA,"-","-1","-1","-","-2"
"IBUP_Ritr",NA,"-","-1","-1","-","-2"
"IBUP_Sitr",NA,"-","-1","-1","-","-2"
"LSTN1GLUCitr",NA,"-","-1","-1","-","-2"
"LSTNM1itr",NA,"-","-1","-1","-","-2"
"LSTNM2itr",NA,"-","-1","-1","-","-2"
"LSTNM5itr",NA,"-","-1","-1","-","-2"
"LSTNM7itr",NA,"-","-1","-1","-","-2"
"MDZitr",NA,"-","-1","-1","-","-2"
"MDZGLCitr",NA,"-","-1","-1","-","-2"
"NDERSVitr",NA,"-","-1","-1","-","-2"
"NFDOHitr",NA,"-","-1","-1","-","-2"
"PTVSTM13itr",NA,"-","-1","-1","-","-2"
"PVSGLUCitr",NA,"-","-1","-1","-","-2"
"TACRitr",NA,"-","-1","-1","-","-2"
"THSACMPitr",NA,"-","-1","-1","-","-2"
"TMACMPitr",NA,"-","-1","-1","-","-2"
"TMDitr",NA,"-","-1","-1","-","-2"
"TMDM3itr",NA,"-","-1","-1","-","-2"
"TSACMGLUCitr",NA,"-","-1","-1","-","-2"
"3HPVSCOAhc",NA,"-","-1","-1","-","-2"
"3HPVSTEThc",NA,"-","-1","-1","-","-2"
"1OHMDZitr",NA,"-","-1","-1","-","-2"
"25HVITD3tin_m",NA,"-","-1","-1","-","-2"
"4NPHSFte",NA,"-","-1","-1","-","-2"
"CO2tp",NA,"-","-1","-1","-","-2"
"COAtg",NA,"-","-1","-1","-","-2"
"EX_4pyrdx_e",NA,"-","-1","-1","-","-2"
"EX_5adtststeroneglc_e",NA,"-","-1","-1","-","-2"
"EX_5dhf_e",NA,"-","-1","-1","-","-2"
"EX_5homeprazole_e",NA,"-","-1","-1","-","-2"
"24_25VITD2Hm",0,"-","0","0","Negative","-8"
"10FTHF5GLUtl",NA,"-","-1","-1","-","-2"
"10FTHF5GLUtm",NA,"-","-1","-1","-","-2"
"10FTHF6GLUtl",NA,"-","-1","-1","-","-2"
"10FTHF6GLUtm",NA,"-","-1","-1","-","-2"
"10FTHF7GLUtm",NA,"-","-1","-1","-","-2"
"10FTHFtl",NA,"-","-1","-1","-","-2"
"11DOCRTSLtm",NA,"-","-1","-1","-","-2"
"11DOCRTSTRNtm",NA,"-","-1","-1","-","-2"
"11DOCRTSTRNtr",NA,"-","-1","-1","-","-2"
"1MNCAMti",NA,"-","-1","-1","-","-2"
"1PPDCRp",NA,"-","-1","-1","-","-2"
"2DR1PP",NA,"-","-1","-1","-","-2"
"2HBO",3,"Present","2","2","High","20"
"2HBt2",1,"Present","1","1","Medium","10"
"2HCO3_NAt",1,"Present","1","1","Medium","10"
"34DHOXPEGOX",2,"Present","2","2","High","15"
"34DHOXPEGt",NA,"-","-1","-1","-","-2"
"34DHPHAMT",2,"Present","2","2","High","15"
"34DHALDD",0,"-","0","0","Negative","-8"
"34DHPLACOX_NADP",0,"-","0","0","Negative","-8"
"34DHXMANDACOX_NADP",0,"-","0","0","Negative","-8"
"34HPPOR",0,"-","0","0","Negative","-8"
"35CGMPtn",NA,"-","-1","-1","-","-2"
"3AIBTm",0,"-","0","0","Negative","-8"
"3DPHBH1",NA,"-","-1","-1","-","-2"
"3DPHBH2",NA,"-","-1","-1","-","-2"
"3DSPHR",0,"-","0","0","Negative","-8"
"3HBCDm",1,"Present","1","1","Medium","10"
"3HBCOAHLm",NA,"-","-1","-1","-","-2"
"3HKYNAKGAT",0,"-","0","0","Negative","-8"
"3HLYTCL",0,"-","0","0","Negative","-8"
"3M4HDXPAC",0,"-","0","0","Negative","-8"
"3MLDAt",NA,"-","-1","-1","-","-2"
"3MOX4HOXPGALDOX",0,"-","0","0","Negative","-8"
"3MOX4HOXPGALDOX_NADP",0,"-","0","0","Negative","-8"
"3SALAASPm",1,"Present","1","1","Medium","10"
"3SALACBOXL_cho",0,"-","0","0","Negative","-8"
"3SALATAi",3,"Present","2","2","High","20"
"3SALATAim",3,"Present","2","2","High","20"
"3SPYRSP",NA,"-","-1","-1","-","-2"
"3SPYRSPm",NA,"-","-1","-1","-","-2"
"41R1H2MAE12BOOX",0,"-","0","0","Negative","-8"
"41R2A1H12BOOX",0,"-","0","0","Negative","-8"
"4ABUTtm",NA,"-","-1","-1","-","-2"
"4HGLSDm",0,"-","0","0","Negative","-8"
"4MPTNLtm",NA,"-","-1","-1","-","-2"
"4MTOLBUTAMIDEte",NA,"-","-1","-1","-","-2"
"4NPHte",NA,"-","-1","-1","-","-2"
"5ADTSTSTERONEGLCte",1,"Present","1","1","Medium","10"
"5ADTSTSTERONESte",NA,"-","-1","-1","-","-2"
"5ADTSTSTERONEtr",NA,"-","-1","-1","-","-2"
"5AOPtm",NA,"-","-1","-1","-","-2"
"5DHFtl",NA,"-","-1","-1","-","-2"
"5HLTDL",0,"-","0","0","Negative","-8"
"5HOMEPRAZOLEte",NA,"-","-1","-1","-","-2"
"5HOXINDACTO2OX",0,"-","0","0","Negative","-8"
"5HTRPVESSEC_1",1,"Present","1","1","Medium","10"
"5MTHFt",1,"Present","1","1","Medium","10"
"5MTHFt2_1",0,"-","0","0","Negative","-8"
"6DHFtl",NA,"-","-1","-1","-","-2"
"6DHFtm",NA,"-","-1","-1","-","-2"
"6HTSTSTERONEte",NA,"-","-1","-1","-","-2"
"6HTSTSTERONEtr",NA,"-","-1","-1","-","-2"
"6THFtl",NA,"-","-1","-1","-","-2"
"6THFtm",NA,"-","-1","-1","-","-2"
"7DHFtl",NA,"-","-1","-1","-","-2"
"7THFtl",NA,"-","-1","-1","-","-2"
"7THFtm",NA,"-","-1","-1","-","-2"
"A_MANASEly",2,"Present","2","2","High","15"
"A4GNT1g",0,"-","0","0","Negative","-8"
"AACTOOR",0,"-","0","0","Negative","-8"
"AASAD3m",NA,"-","-1","-1","-","-2"
"AATA",0,"-","0","0","Negative","-8"
"ABO2g",0,"-","0","0","Negative","-8"
"ABO3g",0,"-","0","0","Negative","-8"
"ABO8g",0,"-","0","0","Negative","-8"
"ABTD",NA,"-","-1","-1","-","-2"
"ABUTt4_2_r",1,"Present","1","1","Medium","10"
"ACACT1m",3,"Present","2","2","High","20"
"ACACT1x",3,"Present","2","2","High","20"
"ACACt2m",1,"Present","1","1","Medium","10"
"ACACT4p",2,"Present","2","2","High","15"
"ACACT6p",2,"Present","2","2","High","15"
"ACACT7p",2,"Present","2","2","High","15"
"ACACtx",NA,"-","-1","-1","-","-2"
"ACALDtm",NA,"-","-1","-1","-","-2"
"ACCOACrm",0,"-","0","0","Negative","-8"
"ACCOAgt",0,"-","0","0","Negative","-8"
"ACCOAtn",NA,"-","-1","-1","-","-2"
"ACETONEt2m",1,"Present","1","1","Medium","10"
"ACGAGBSIDEtg",NA,"-","-1","-1","-","-2"
"ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"ACGALK",NA,"-","-1","-1","-","-2"
"ACGALK2",NA,"-","-1","-1","-","-2"
"ACGALtly",NA,"-","-1","-1","-","-2"
"ACGAM6PS",1,"Present","1","1","Medium","10"
"ACGBGBSIDEtg",NA,"-","-1","-1","-","-2"
"ACGPID",0,"-","0","0","Negative","-8"
"ACGSm",0,"-","0","0","Negative","-8"
"ACHEe",0,"-","0","0","Negative","-8"
"ACITL",3,"Present","2","2","High","20"
"ACN13ACNGALGBSIDEte",NA,"-","-1","-1","-","-2"
"ACN23ACNGALGBSIDEte",NA,"-","-1","-1","-","-2"
"ACN23ACNGALGBSIDEtg",NA,"-","-1","-1","-","-2"
"ACNACNGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"ACNACNGALGBSIDEte",NA,"-","-1","-1","-","-2"
"ACNAM9PL",1,"Present","1","1","Medium","10"
"ACNAM9PL2",1,"Present","1","1","Medium","10"
"ACNAMPH",0,"-","0","0","Negative","-8"
"ACNGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"ACOAD1fm",2,"Present","2","2","High","15"
"ACOAH",0,"-","0","0","Negative","-8"
"ACOX22x",0,"-","0","0","Negative","-8"
"ACOX2x",0,"-","0","0","Negative","-8"
"ACRNtm",2,"Present","2","2","High","15"
"ACSm",2,"Present","2","2","High","15"
"ACt2m",NA,"-","-1","-1","-","-2"
"ACtg",NA,"-","-1","-1","-","-2"
"ACTLMO",0,"-","0","0","Negative","-8"
"ACTNMO",0,"-","0","0","Negative","-8"
"ADA",3,"Present","2","2","High","20"
"ADAe",3,"Present","2","2","High","20"
"ADCim",NA,"-","-1","-1","-","-2"
"ADK1m",2,"Present","2","2","High","15"
"ADNCYC",1,"Present","1","1","Medium","10"
"ADNK1m",NA,"-","-1","-1","-","-2"
"ADNt",0,"-","0","0","Negative","-8"
"ADPtx",NA,"-","-1","-1","-","-2"
"ADRNCPT1",1,"Present","1","1","Medium","10"
"ADRNCPT2",0,"-","0","0","Negative","-8"
"ADRNLPVESSEC_1",1,"Present","1","1","Medium","10"
"ADRNt",NA,"-","-1","-1","-","-2"
"ADSK",1,"Present","1","1","Medium","10"
"ADSL1r",3,"Present","2","2","High","20"
"AFLATOXINte",NA,"-","-1","-1","-","-2"
"AG13T17g",1,"Present","1","1","Medium","10"
"AG13T1g",1,"Present","1","1","Medium","10"
"AG13T3g",1,"Present","1","1","Medium","10"
"AGPAT1_1",1,"Present","1","1","Medium","10"
"AGTix",0,"-","0","0","Negative","-8"
"AHANDROSTANGLCtr",NA,"-","-1","-1","-","-2"
"AHCYStr",NA,"-","-1","-1","-","-2"
"AHEXASEly",1,"Present","1","1","Medium","10"
"AKGDm",1,"Present","1","1","Medium","10"
"AKGtp",NA,"-","-1","-1","-","-2"
"AKR1C1",0,"-","0","0","Negative","-8"
"AKR1C42",0,"-","0","0","Negative","-8"
"AKR1D2",0,"-","0","0","Negative","-8"
"ALAASNNaEx",0,"-","0","0","Negative","-8"
"ALACYSNaEx",0,"-","0","0","Negative","-8"
"ALADGLNexR",0,"-","0","0","Negative","-8"
"ALADGLYexR",0,"-","0","0","Negative","-8"
"ALAGLNexR",0,"-","0","0","Negative","-8"
"ALAGLNNaEx",0,"-","0","0","Negative","-8"
"ALAt4",2,"Present","2","2","High","15"
"ALATA_L",0,"-","0","0","Negative","-8"
"ALAtN1",0,"-","0","0","Negative","-8"
"LCARS",2,"Present","2","2","High","15"
"ALCD22_L",2,"Present","2","2","High","15"
"ALCD2x",2,"Present","2","2","High","15"
"ALDD20x",3,"Present","2","2","High","20"
"ALDD21",0,"-","0","0","Negative","-8"
"ALOX12",0,"-","0","0","Negative","-8"
"ALOX5",0,"-","0","0","Negative","-8"
"ALOX52",0,"-","0","0","Negative","-8"
"AMCOXO",NA,"-","-1","-1","-","-2"
"AMPTASECGe",0,"-","0","0","Negative","-8"
"AMPtp",NA,"-","-1","-1","-","-2"
"AMY1e",2,"Present","2","2","High","15"
"ANDRSTRNte",NA,"-","-1","-1","-","-2"
"AOBUTDsm",NA,"-","-1","-1","-","-2"
"APAT2rm",0,"-","0","0","Negative","-8"
"APNNOXte",NA,"-","-1","-1","-","-2"
"APOCF",NA,"-","-1","-1","-","-2"
"APOC_LYS_BTNPm",NA,"-","-1","-1","-","-2"
"APPNNte",NA,"-","-1","-1","-","-2"
"ARACHCOAtx",NA,"-","-1","-1","-","-2"
"ARACHCPT1",1,"Present","1","1","Medium","10"
"ARACHCPT2",0,"-","0","0","Negative","-8"
"ARACHCRNt",2,"Present","2","2","High","15"
"ARACHDtr",NA,"-","-1","-1","-","-2"
"ARGNm",0,"-","0","0","Negative","-8"
"ARGtm",0,"-","0","0","Negative","-8"
"ARSA",0,"-","0","0","Negative","-8"
"ARTCOAL1_cho",NA,"-","-1","-1","-","-2"
"ARTCOAL2_cho",NA,"-","-1","-1","-","-2"
"R_group_phosphotase_1",NA,"-","-1","-1","-","-2"
"ARTFR208",NA,"-","-1","-1","-","-2"
"ARTPLM3",NA,"-","-1","-1","-","-2"
"ARTPLM3m",NA,"-","-1","-1","-","-2"
"ASAH1",2,"Present","2","2","High","15"
"ASCBt4",0,"-","0","0","Negative","-8"
"ASNALANaEx",0,"-","0","0","Negative","-8"
"ASNSERNaEx",0,"-","0","0","Negative","-8"
"ASNTHRNaEx",0,"-","0","0","Negative","-8"
"ASNtm",NA,"-","-1","-1","-","-2"
"ASNtN1",0,"-","0","0","Negative","-8"
"ASPCT",2,"Present","2","2","High","15"
"ASPDt6",1,"Present","1","1","Medium","10"
"ATP2ter",NA,"-","-1","-1","-","-2"
