"Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"ENSG00000145283","ENST00000273905","ENSP00000273905","Q3KNW5","SLC10A6",345274
"ENSG00000145284","ENST00000273908","ENSP00000273908","Q86SK9","SCD5",79966
"ENSG00000145284","ENST00000319540","ENSP00000316329","Q86SK9","SCD5",79966
"ENSG00000145293","ENST00000273920","ENSP00000273920","Q9UHY7","ENOPH1",58478
"ENSG00000145293","ENST00000505846","ENSP00000427209","Q9UHY7","ENOPH1",58478
"ENSG00000145293","ENST00000509635","ENSP00000422005","","ENOPH1",58478
"ENSG00000145293","ENST00000610545","ENSP00000483615","","ENOPH1",58478
"ENSG00000145321","ENST00000273951","ENSP00000273951","P02774","GC",2638
"ENSG00000145321","ENST00000504199","ENSP00000421725","P02774","GC",2638
"ENSG00000145321","ENST00000506245","ENSP00000426718","","GC",2638
"ENSG00000145321","ENST00000509740","ENSP00000422664","","GC",2638
"ENSG00000145321","ENST00000513476","ENSP00000426683","","GC",2638
"ENSG00000145331","ENST00000273962","ENSP00000273962","Q8TBZ6","TRMT10A",93587
"ENSG00000145331","ENST00000394876","ENSP00000378342","Q8TBZ6","TRMT10A",93587
"ENSG00000145331","ENST00000394877","ENSP00000378343","Q8TBZ6","TRMT10A",93587
"ENSG00000145331","ENST00000455368","ENSP00000397551","","TRMT10A",93587
"ENSG00000145331","ENST00000514547","ENSP00000423628","","TRMT10A",93587
"ENSG00000145337","ENST00000273968","ENSP00000273968","Q96I23","PYURF",100996939
"ENSG00000145349","ENST00000296402","ENSP00000296402","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000342666","ENSP00000339740","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000379773","ENSP00000369098","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000394522","ENSP00000378030","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000394524","ENSP00000378032","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000505990","ENSP00000424245","","CAMK2D",817
"ENSG00000145349","ENST00000508738","ENSP00000422566","Q13557","CAMK2D",817
"ENSG00000145349","ENST00000509594","ENSP00000423753","","CAMK2D",817
"ENSG00000145349","ENST00000511664","ENSP00000425824","","CAMK2D",817
"ENSG00000145349","ENST00000513132","ENSP00000424247","","CAMK2D",817
"ENSG00000145349","ENST00000514328","ENSP00000423677","","CAMK2D",817
"ENSG00000145349","ENST00000515496","ENSP00000423482","Q13557","CAMK2D",817
"ENSG00000145384","ENST00000274024","ENSP00000274024","P12104","FABP2",2169
"ENSG00000145388","ENST00000388822","ENSP00000373474","Q9HCE5","METTL14",57721
"ENSG00000145388","ENST00000506780","ENSP00000424111","","METTL14",57721
"ENSG00000145388","ENST00000508801","ENSP00000425460","","METTL14",57721
"ENSG00000145388","ENST00000626212","ENSP00000486381","","METTL14",57721
"ENSG00000145388","ENST00000628452","ENSP00000486933","","METTL14",57721
"ENSG00000145391","ENST00000274031","ENSP00000274031","Q8WTS6","SETD7",80854
"ENSG00000145391","ENST00000404104","ENSP00000385913","","SETD7",80854
"ENSG00000145391","ENST00000406354","ENSP00000384336","","SETD7",80854
"ENSG00000145391","ENST00000506866","ENSP00000427300","","SETD7",80854
"ENSG00000145391","ENST00000608795","ENSP00000476712","","SETD7",80854
"ENSG00000145391","ENST00000608958","ENSP00000476302","","SETD7",80854
"ENSG00000145416","ENST00000274056","ENSP00000274056","Q8TCQ1","MARCH1",55016
"ENSG00000145416","ENST00000339875","ENSP00000345676","Q8TCQ1","MARCH1",55016
"ENSG00000145416","ENST00000503008","ENSP00000427223","Q8TCQ1","MARCH1",55016
"ENSG00000145416","ENST00000507270","ENSP00000426731","","MARCH1",55016
"ENSG00000145416","ENST00000510786","ENSP00000424089","","MARCH1",55016
"ENSG00000145416","ENST00000514618","ENSP00000421322","","MARCH1",55016
"ENSG00000145439","ENST00000306193","ENSP00000303525","Q8N4T8","CBR4",84869
"ENSG00000145439","ENST00000504480","ENSP00000427615","Q8N4T8","CBR4",84869
"ENSG00000145439","ENST00000504561","ENSP00000423128","","CBR4",84869
"ENSG00000145439","ENST00000506808","ENSP00000421254","","CBR4",84869
"ENSG00000145439","ENST00000507752","ENSP00000425671","","CBR4",84869
"ENSG00000145439","ENST00000510042","ENSP00000424717","","CBR4",84869
"ENSG00000145476","ENST00000378802","ENSP00000368079","Q6ZWL3","CYP4V2",285440
"ENSG00000145494","ENST00000274137","ENSP00000274137","O75380","NDUFS6",4726
"ENSG00000145494","ENST00000469176","ENSP00000422557","","NDUFS6",4726
"ENSG00000145495","ENST00000274140","ENSP00000274140","O60337","MARCH6",10299
"ENSG00000145495","ENST00000449913","ENSP00000414643","O60337","MARCH6",10299
"ENSG00000145495","ENST00000502795","ENSP00000426000","","MARCH6",10299
"ENSG00000145495","ENST00000503788","ENSP00000425930","O60337","MARCH6",10299
"ENSG00000145495","ENST00000510792","ENSP00000424512","","MARCH6",10299
"ENSG00000145495","ENST00000640713","ENSP00000491579","","MARCH6",10299
"ENSG00000145545","ENST00000274192","ENSP00000274192","P18405","SRD5A1",6715
"ENSG00000145545","ENST00000510531","ENSP00000425330","","SRD5A1",6715
"ENSG00000145545","ENST00000513117","ENSP00000421342","","SRD5A1",6715
"ENSG00000145626","ENST00000274278","ENSP00000274278","Q6NUS8","UGT3A1",133688
"ENSG00000145626","ENST00000333811","ENSP00000328033","Q6NUS8","UGT3A1",133688
"ENSG00000145626","ENST00000503189","ENSP00000427079","","UGT3A1",133688
"ENSG00000145626","ENST00000507113","ENSP00000426100","","UGT3A1",133688
"ENSG00000145626","ENST00000515801","ENSP00000427630","","UGT3A1",133688
"ENSG00000145626","ENST00000625798","ENSP00000487376","Q6NUS8","UGT3A1",133688
"ENSG00000145632","ENST00000274289","ENSP00000274289","Q9NYY3","PLK2",10769
"ENSG00000145632","ENST00000617412","ENSP00000478685","","PLK2",10769
"ENSG00000145675","ENST00000320694","ENSP00000323512","P27986","PIK3R1",5295
"ENSG00000145675","ENST00000336483","ENSP00000338554","P27986","PIK3R1",5295
"ENSG00000145675","ENST00000517698","ENSP00000430424","","PIK3R1",5295
"ENSG00000145675","ENST00000519025","ENSP00000429156","","PIK3R1",5295
"ENSG00000145675","ENST00000520675","ENSP00000428566","","PIK3R1",5295
"ENSG00000145675","ENST00000521381","ENSP00000428056","P27986","PIK3R1",5295
"ENSG00000145675","ENST00000521409","ENSP00000431058","","PIK3R1",5295
"ENSG00000145675","ENST00000521657","ENSP00000429277","P27986","PIK3R1",5295
"ENSG00000145675","ENST00000522084","ENSP00000429766","","PIK3R1",5295
"ENSG00000145675","ENST00000523807","ENSP00000430126","","PIK3R1",5295
"ENSG00000145675","ENST00000523872","ENSP00000430098","P27986","PIK3R1",5295
"ENSG00000145692","ENST00000274353","ENSP00000274353","Q93088","BHMT",635
"ENSG00000145692","ENST00000524080","ENSP00000428240","","BHMT",635
"ENSG00000145725","ENST00000321521","ENSP00000313070","O43314","PPIP5K2",23262
"ENSG00000145725","ENST00000358359","ENSP00000351126","O43314","PPIP5K2",23262
"ENSG00000145725","ENST00000414217","ENSP00000416016","O43314","PPIP5K2",23262
"ENSG00000145725","ENST00000502481","ENSP00000467529","","PPIP5K2",23262
"ENSG00000145725","ENST00000504275","ENSP00000465165","","PPIP5K2",23262
"ENSG00000145725","ENST00000507310","ENSP00000424535","","PPIP5K2",23262
"ENSG00000145725","ENST00000507921","ENSP00000422525","","PPIP5K2",23262
"ENSG00000145725","ENST00000509597","ENSP00000424948","","PPIP5K2",23262
"ENSG00000145725","ENST00000511022","ENSP00000467099","","PPIP5K2",23262
"ENSG00000145725","ENST00000515845","ENSP00000421513","","PPIP5K2",23262
"ENSG00000145725","ENST00000613674","ENSP00000482907","","PPIP5K2",23262
"ENSG00000145725","ENST00000613907","ENSP00000480381","","PPIP5K2",23262
"ENSG00000145725","ENST00000627916","ENSP00000486357","","PPIP5K2",23262
"ENSG00000145730","ENST00000304400","ENSP00000306100","P19021","PAM",5066
"ENSG00000145730","ENST00000345721","ENSP00000302544","","PAM",5066
"ENSG00000145730","ENST00000346918","ENSP00000282992","P19021","PAM",5066
"ENSG00000145730","ENST00000348126","ENSP00000314638","P19021","PAM",5066
"ENSG00000145730","ENST00000379799","ENSP00000369125","","PAM",5066
"ENSG00000145730","ENST00000438793","ENSP00000396493","P19021","PAM",5066
"ENSG00000145730","ENST00000455264","ENSP00000403461","P19021","PAM",5066
"ENSG00000145730","ENST00000504691","ENSP00000424203","","PAM",5066
"ENSG00000145730","ENST00000505654","ENSP00000421569","","PAM",5066
"ENSG00000145730","ENST00000506006","ENSP00000423611","","PAM",5066
"ENSG00000145730","ENST00000509832","ENSP00000423763","","PAM",5066
"ENSG00000145730","ENST00000511477","ENSP00000421823","","PAM",5066
"ENSG00000145730","ENST00000511839","ENSP00000426448","","PAM",5066
"ENSG00000145730","ENST00000512073","ENSP00000420851","","PAM",5066
"ENSG00000145949","ENST00000274643","ENSP00000274643","Q86YV6","MYLK4",340156
"ENSG00000145949","ENST00000647417","ENSP00000494309","","MYLK4",340156
"ENSG00000146039","ENST00000377905","ENSP00000367137","Q9Y2C5","SLC17A4",10050
"ENSG00000146039","ENST00000397076","ENSP00000380266","Q9Y2C5","SLC17A4",10050
"ENSG00000146039","ENST00000439485","ENSP00000391345","Q9Y2C5","SLC17A4",10050
"ENSG00000146066","ENST00000274787","ENSP00000274787","Q9BW72","HIGD2A",192286
"ENSG00000146070","ENST00000274793","ENSP00000274793","Q13093","PLA2G7",7941
"ENSG00000146070","ENST00000537365","ENSP00000445666","Q13093","PLA2G7",7941
"ENSG00000146072","ENST00000296861","ENSP00000296861","O75509","TNFRSF21",27242
"ENSG00000146085","ENST00000274813","ENSP00000274813","P22033","MUT",4594
"ENSG00000146151","ENST00000274901","ENSP00000274901","Q8TB92","HMGCLL1",54511
"ENSG00000146151","ENST00000308161","ENSP00000309737","Q8TB92","HMGCLL1",54511
"ENSG00000146151","ENST00000370850","ENSP00000359887","","HMGCLL1",54511
"ENSG00000146151","ENST00000370852","ENSP00000359889","Q8TB92","HMGCLL1",54511
"ENSG00000146151","ENST00000398661","ENSP00000381654","Q8TB92","HMGCLL1",54511
"ENSG00000146151","ENST00000428842","ENSP00000412924","","HMGCLL1",54511
"ENSG00000146151","ENST00000508459","ENSP00000424309","","HMGCLL1",54511
"ENSG00000146151","ENST00000515546","ENSP00000426054","","HMGCLL1",54511
"ENSG00000146166","ENST00000370657","ENSP00000359691","Q5TDP6","LGSN",51557
"ENSG00000146166","ENST00000370658","ENSP00000359692","Q5TDP6","LGSN",51557
"ENSG00000146166","ENST00000485906","ENSP00000431246","","LGSN",51557
"ENSG00000146166","ENST00000622415","ENSP00000479173","Q5TDP6","LGSN",51557
"ENSG00000146233","ENST00000275016","ENSP00000275016","Q9NYL5","CYP39A1",51302
"ENSG00000146233","ENST00000619708","ENSP00000477769","","CYP39A1",51302
"ENSG00000146373","ENST00000359704","ENSP00000352734","Q8TC41","RNF217",154214
"ENSG00000146373","ENST00000368414","ENSP00000357399","","RNF217",154214
"ENSG00000146373","ENST00000432158","ENSP00000404282","","RNF217",154214
"ENSG00000146373","ENST00000519565","ENSP00000429012","","RNF217",154214
"ENSG00000146373","ENST00000519799","ENSP00000427711","","RNF217",154214
"ENSG00000146373","ENST00000521654","ENSP00000428698","Q8TC41","RNF217",154214
"ENSG00000146373","ENST00000560949","ENSP00000452812","","RNF217",154214
"ENSG00000146411","ENST00000275230","ENSP00000275230","Q8TD20","SLC2A12",154091
"ENSG00000146414","ENST00000275233","ENSP00000275233","Q149N8","SHPRH",257218
"ENSG00000146414","ENST00000367503","ENSP00000356473","","SHPRH",257218
"ENSG00000146414","ENST00000367505","ENSP00000356475","Q149N8","SHPRH",257218
"ENSG00000146414","ENST00000417762","ENSP00000403790","","SHPRH",257218
"ENSG00000146414","ENST00000433355","ENSP00000408019","","SHPRH",257218
"ENSG00000146414","ENST00000438092","ENSP00000412797","Q149N8","SHPRH",257218
"ENSG00000146414","ENST00000519632","ENSP00000430528","Q149N8","SHPRH",257218
"ENSG00000146414","ENST00000521977","ENSP00000429548","","SHPRH",257218
"ENSG00000146414","ENST00000629427","ENSP00000486723","","SHPRH",257218
"ENSG00000146426","ENST00000275246","ENSP00000275246","Q8IVF5","TIAM2",26230
"ENSG00000146426","ENST00000360366","ENSP00000353528","Q8IVF5","TIAM2",26230
"ENSG00000146426","ENST00000456877","ENSP00000407183","Q8IVF5","TIAM2",26230
"ENSG00000146426","ENST00000461783","ENSP00000437188","Q8IVF5","TIAM2",26230
"ENSG00000146426","ENST00000462408","ENSP00000431269","","TIAM2",26230
"ENSG00000146426","ENST00000528391","ENSP00000435335","","TIAM2",26230
"ENSG00000146426","ENST00000528535","ENSP00000434901","","TIAM2",26230
"ENSG00000146426","ENST00000529824","ENSP00000433348","Q8IVF5","TIAM2",26230
"ENSG00000146426","ENST00000535231","ENSP00000443546","","TIAM2",26230
"ENSG00000146426","ENST00000535583","ENSP00000442989","","TIAM2",26230
"ENSG00000146426","ENST00000538270","ENSP00000437435","","TIAM2",26230
"ENSG00000146426","ENST00000543712","ENSP00000444897","","TIAM2",26230
"ENSG00000146426","ENST00000545347","ENSP00000444040","","TIAM2",26230
"ENSG00000146477","ENST00000275300","ENSP00000275300","O75751","SLC22A3",6581
"ENSG00000146587","ENST00000353796","ENSP00000275423","Q9NYW8","RBAK",57786
"ENSG00000146587","ENST00000396912","ENSP00000380120","Q9NYW8","RBAK",57786
"ENSG00000146648","ENST00000275493","ENSP00000275493","P00533","EGFR",1956
"ENSG00000146648","ENST00000342916","ENSP00000342376","P00533","EGFR",1956
"ENSG00000146648","ENST00000344576","ENSP00000345973","P00533","EGFR",1956
"ENSG00000146648","ENST00000420316","ENSP00000413843","P00533","EGFR",1956
"ENSG00000146648","ENST00000450046","ENSP00000413354","","EGFR",1956
"ENSG00000146648","ENST00000454757","ENSP00000395243","","EGFR",1956
"ENSG00000146648","ENST00000455089","ENSP00000415559","","EGFR",1956
"ENSG00000146648","ENST00000638463","ENSP00000492462","","EGFR",1956
"ENSG00000146701","ENST00000315758","ENSP00000327070","P40926","MDH2",4191
"ENSG00000146701","ENST00000432020","ENSP00000408649","P40926","MDH2",4191
"ENSG00000146701","ENST00000443006","ENSP00000416929","","MDH2",4191
"ENSG00000146701","ENST00000461263","ENSP00000475583","","MDH2",4191
"ENSG00000146733","ENST00000275605","ENSP00000275605","P78330","PSPH",5723
"ENSG00000146733","ENST00000395471","ENSP00000378854","P78330","PSPH",5723
"ENSG00000146733","ENST00000413218","ENSP00000404674","","PSPH",5723
"ENSG00000146733","ENST00000416592","ENSP00000405538","","PSPH",5723
"ENSG00000146733","ENST00000419984","ENSP00000399660","","PSPH",5723
"ENSG00000146733","ENST00000421312","ENSP00000390952","","PSPH",5723
"ENSG00000146733","ENST00000421626","ENSP00000398653","","PSPH",5723
"ENSG00000146733","ENST00000424596","ENSP00000390452","","PSPH",5723
"ENSG00000146733","ENST00000427797","ENSP00000403431","","PSPH",5723
"ENSG00000146733","ENST00000437355","ENSP00000401639","P78330","PSPH",5723
"ENSG00000146834","ENST00000310512","ENSP00000308546","Q7L2J0","MEPCE",56257
"ENSG00000146834","ENST00000414441","ENSP00000400875","Q7L2J0","MEPCE",56257
"ENSG00000146872","ENST00000326270","ENSP00000316512","Q86UE8","TLK2",11011
"ENSG00000146872","ENST00000343388","ENSP00000340800","Q86UE8","TLK2",11011
"ENSG00000146872","ENST00000346027","ENSP00000275780","Q86UE8","TLK2",11011
"ENSG00000146872","ENST00000578697","ENSP00000462851","","TLK2",11011
"ENSG00000146872","ENST00000579450","ENSP00000464557","","TLK2",11011
"ENSG00000146872","ENST00000580705","ENSP00000464516","","TLK2",11011
"ENSG00000146872","ENST00000581041","ENSP00000462036","","TLK2",11011
"ENSG00000146872","ENST00000582195","ENSP00000462637","","TLK2",11011
"ENSG00000146872","ENST00000582809","ENSP00000463595","","TLK2",11011
"ENSG00000146872","ENST00000583690","ENSP00000463986","","TLK2",11011
"ENSG00000146872","ENST00000583843","ENSP00000463814","","TLK2",11011
"ENSG00000146904","ENST00000275815","ENSP00000275815","P21709","EPHA1",2041
"ENSG00000147003","ENST00000380342","ENSP00000369699","Q9HBJ8","CLTRN",57393
"ENSG00000147003","ENST00000650271","ENSP00000497814","","CLTRN",57393
"ENSG00000147044","ENST00000378154","ENSP00000367396","O14936","CASK",8573
"ENSG00000147044","ENST00000378158","ENSP00000367400","","CASK",8573
"ENSG00000147044","ENST00000378163","ENSP00000367405","O14936","CASK",8573
"ENSG00000147044","ENST00000378166","ENSP00000367408","","CASK",8573
"ENSG00000147044","ENST00000378168","ENSP00000367410","","CASK",8573
"ENSG00000147044","ENST00000378179","ENSP00000367421","","CASK",8573
"ENSG00000147044","ENST00000421587","ENSP00000400526","O14936","CASK",8573
"ENSG00000147044","ENST00000442742","ENSP00000398007","","CASK",8573
"ENSG00000147044","ENST00000486402","ENSP00000495232","","CASK",8573
"ENSG00000147044","ENST00000642361","ENSP00000496025","","CASK",8573
"ENSG00000147044","ENST00000643043","ENSP00000493518","","CASK",8573
"ENSG00000147044","ENST00000643733","ENSP00000496319","","CASK",8573
"ENSG00000147044","ENST00000643831","ENSP00000494388","","CASK",8573
"ENSG00000147044","ENST00000644219","ENSP00000495357","","CASK",8573
"ENSG00000147044","ENST00000644347","ENSP00000494183","O14936","CASK",8573
"ENSG00000147044","ENST00000644770","ENSP00000494144","","CASK",8573
"ENSG00000147044","ENST00000645566","ENSP00000494788","O14936","CASK",8573
"ENSG00000147044","ENST00000645986","ENSP00000494409","","CASK",8573
"ENSG00000147044","ENST00000646087","ENSP00000495510","","CASK",8573
"ENSG00000147044","ENST00000646120","ENSP00000495291","","CASK",8573
"ENSG00000147044","ENST00000647118","ENSP00000493700","","CASK",8573
"ENSG00000147100","ENST00000587091","ENSP00000465734","P36021","SLC16A2",6567
"ENSG00000147100","ENST00000590447","ENSP00000466213","","SLC16A2",6567
"ENSG00000147100","ENST00000636771","ENSP00000490445","","SLC16A2",6567
"ENSG00000147119","ENST00000276055","ENSP00000276055","Q9NS84","CHST7",56548
"ENSG00000147123","ENST00000276062","ENSP00000276062","Q9NX14","NDUFB11",54539
"ENSG00000147123","ENST00000377811","ENSP00000367042","Q9NX14","NDUFB11",54539
"ENSG00000147133","ENST00000276072","ENSP00000276072","P21675","TAF1",6872
"ENSG00000147133","ENST00000373775","ENSP00000362880","","TAF1",6872
"ENSG00000147133","ENST00000373790","ENSP00000362895","P21675","TAF1",6872
"ENSG00000147133","ENST00000423759","ENSP00000406549","P21675","TAF1",6872
"ENSG00000147133","ENST00000437147","ENSP00000406517","","TAF1",6872
"ENSG00000147133","ENST00000463163","ENSP00000421611","","TAF1",6872
"ENSG00000147133","ENST00000483985","ENSP00000424526","","TAF1",6872
"ENSG00000147155","ENST00000414061","ENSP00000405832","","EBP",10682
"ENSG00000147155","ENST00000446158","ENSP00000390031","","EBP",10682
"ENSG00000147155","ENST00000495186","ENSP00000417052","Q15125","EBP",10682
"ENSG00000147160","ENST00000276101","ENSP00000421172","Q6E213","AWAT2",158835
"ENSG00000147160","ENST00000440401","ENSP00000427523","","AWAT2",158835
"ENSG00000147162","ENST00000373701","ENSP00000362805","O15294","OGT",8473
"ENSG00000147162","ENST00000373719","ENSP00000362824","O15294","OGT",8473
"ENSG00000147162","ENST00000444774","ENSP00000399729","","OGT",8473
"ENSG00000147224","ENST00000372418","ENSP00000361495","","PRPS1",5631
"ENSG00000147224","ENST00000372419","ENSP00000361496","","PRPS1",5631
"ENSG00000147224","ENST00000372428","ENSP00000361505","","PRPS1",5631
"ENSG00000147224","ENST00000372435","ENSP00000361512","P60891","PRPS1",5631
"ENSG00000147224","ENST00000643795","ENSP00000496286","","PRPS1",5631
"ENSG00000147224","ENST00000644642","ENSP00000495493","","PRPS1",5631
